"Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","true_name","true_biotype"
"E2348C_tRNA_71",13.6023372048026,-1.00244393160347,0.655014800442899,-1.53041416915412,0.125914243945901,NA,"trpT","tRNA"
"E2348C_4066",621.993177490689,0.154737925077782,0.15572581332583,0.993656233177081,0.320390257225374,0.596558855131414,"hdfR","protein_coding"
"E2348C_4067",1703.60601660107,0.812638418692869,0.149682618453417,5.42907671638422,5.66463322565692e-08,3.38892839934953e-06,"yifE","protein_coding"
"E2348C_4068",23.6899507615209,-0.100060213258399,0.499157965057844,-0.20045801181757,0.841122393189968,NA,"yifB","protein_coding"
"E2348C_4069",417.931355496628,0.720251154641574,0.172708981553487,4.17031672680275,3.04176594075945e-05,0.000697578322414166,"ilvL","protein_coding"
"E2348C_4070",177.807104021427,-0.193922577513196,0.213671481593472,-0.907573514570139,0.364103592771863,0.632584019765257,"ilvG","protein_coding"
"E2348C_4072",208.516749633366,-0.0294879702501589,0.205713261391418,-0.143345013591764,0.886017707172568,0.955123735049837,"ilvE","protein_coding"
"E2348C_4073",420.511312797748,-0.409811220687222,0.170235349435923,-2.40732152308635,0.0160700148831493,0.0949027488378261,"ilvD","protein_coding"
"E2348C_4074",250.860773713924,-0.232955324494665,0.186420784895181,-1.24962098311972,0.211438034306429,0.477768060296367,"ilvA","protein_coding"
"E2348C_4075",276.747600765531,-0.0659547496889595,0.188191615173998,-0.350465931375205,0.725989053669712,0.878350084724522,"ilvY","protein_coding"
"E2348C_4076",238.310488941547,-0.358765206592297,0.239119755486901,-1.50035786822285,0.133521726952577,0.364275884183242,"ilvC","protein_coding"
"E2348C_4077",175.552161876586,0.101242430973942,0.212639044762078,0.476123428259482,0.633986446995789,0.818624547097209,"ppiC","protein_coding"
"E2348C_4078",219.620063228317,-0.301277589531403,0.19629711230037,-1.5348039815807,0.1248319844947,0.350191255177794,"rep","protein_coding"
"E2348C_4079",901.337690988655,-0.424534648448563,0.138831097138242,-3.05792187196957,0.00222877676040616,0.0215971607205555,"gpp","protein_coding"
"E2348C_4080",1285.38982452279,-0.440220512098381,0.140797951246071,-3.12661163179152,0.00176833355790922,0.0183639771749667,"rhlB","protein_coding"
"E2348C_4081",5772.64713351082,-0.017641343237519,0.137490749578026,-0.128309310202048,0.897904197532773,0.957678411290951,"trxA","protein_coding"
"E2348C_4082",10252.5012844565,0.564744338189572,0.121477629189919,4.64895752374823,3.33616901047442e-06,0.00010553031168765,"rhoL","protein_coding"
"E2348C_4083",3050.2889898354,-0.223467894355701,0.118673917864298,-1.88304134874214,0.0596947645965801,0.229810714876356,"rho","protein_coding"
"E2348C_4084",43.8779090948929,0.521371194417348,0.379504710189044,1.37382008818187,0.169497543120543,NA,"E2348C_4084","protein_coding"
"E2348C_4085",402.460243189509,0.0872192531473464,0.16222622532779,0.537639663199422,0.590825841961117,0.80139062330532,"rfe","protein_coding"
"E2348C_4086",341.859844523004,-0.448325445055149,0.173609630000497,-2.58237659428147,0.00981224473253677,0.0690621419538138,"wzzE","protein_coding"
"E2348C_4087",236.26752660072,-0.38603729409103,0.193324057010714,-1.99684043496789,0.0458425195074669,0.192022243051064,"rffE","protein_coding"
"E2348C_4088",340.149356228177,-0.427316151581934,0.179108807543313,-2.38579083543169,0.0170424409363866,0.0983245229705155,"rffD","protein_coding"
"E2348C_4089",214.63355658734,-0.315756413803417,0.212945195293614,-1.48280600258693,0.138125960801871,0.371939964898971,"rffG","protein_coding"
"E2348C_4090",46.0323341044167,-0.40583782367591,0.375773272715573,-1.08000715629153,0.280138993443156,NA,"rffH","protein_coding"
"E2348C_4091",102.032334327551,-0.421124468410017,0.273136221805538,-1.54181113594608,0.12311949518367,0.349664448653726,"rffC","protein_coding"
"E2348C_4092",187.742708089123,-0.000363330873690147,0.207810148985499,-0.00174837887111808,0.998604996203016,0.999694779756529,"rffA","protein_coding"
"E2348C_4093",108.779193084063,-0.366573035278549,0.271595647938173,-1.3497014332203,0.177111772443927,0.431337697137776,"wzxE","protein_coding"
"E2348C_4094",127.092140377234,-0.370553624603977,0.251482988258336,-1.47347392032468,0.140623291006956,0.374995442685216,"rffT","protein_coding"
"E2348C_4095",131.401241385627,-0.478717715152339,0.240279291841812,-1.99233863011176,0.0463339159080358,0.193198388755931,"wzyE","protein_coding"
"E2348C_4096",60.9520945898036,-0.405556159905058,0.354599803608228,-1.14370102797104,0.252747646932624,NA,"rffM","protein_coding"
"E2348C_4097",213.347253622127,-0.405418952389958,0.196445450312142,-2.06377369262443,0.0390391784834083,0.173283579332806,"yifK","protein_coding"
"E2348C_tRNA_72",60.026945978501,-0.222013396147572,0.36345614606035,-0.610839570479316,0.541305793885749,NA,"argX","tRNA"
"E2348C_tRNA_73",52.5347971917551,0.140025835195995,0.36993837140806,0.378511249490094,0.705050838451116,NA,"hisR","tRNA"
"E2348C_tRNA_74",87.0253360921075,-0.0110314831890016,0.286958738137689,-0.0384427505522013,0.969334676145183,0.986906780892173,"leuT","tRNA"
"E2348C_4098",70.1015016124974,0.0290512753120469,0.31648162913086,0.0917945076048465,0.926861307935318,0.965639815134431,"aslB","protein_coding"
"E2348C_4099",38.8027596839837,0.24254649636522,0.410031263566898,0.591531714570461,0.554164211896296,NA,"aslA","protein_coding"
"E2348C_4100",414.791297049746,-0.56919965418128,0.177325899794439,-3.20990704032018,0.00132777905422105,0.0148538534846192,"hemY","protein_coding"
"E2348C_4101",267.016762434724,-0.479989757732391,0.187963660162038,-2.55363061837913,0.0106606284785906,0.0724396285755095,"hemX","protein_coding"
"E2348C_4102",128.964735815373,-0.513635979939073,0.242114993432539,-2.12145465531521,0.0338835599966644,0.158403956933445,"hemD","protein_coding"
"E2348C_4103",193.491982184394,-0.310651220713648,0.210221624559878,-1.47773199528845,0.139479526908547,0.374449064298021,"hemC","protein_coding"
"E2348C_4104",6830.95491197422,0.175699695806958,0.119985193057333,1.46434481897281,0.143099757049391,0.378663972499928,"cyaA","protein_coding"
"E2348C_4105",140.705670842602,0.169837296849759,0.234768859463384,0.723423443969357,0.469419772217973,0.712544519108584,"cyaY","protein_coding"
"E2348C_4106",31.7697766618758,-0.109782097286269,0.445216035146951,-0.246581633678206,0.805232019916984,NA,"E2348C_4106","protein_coding"
