"UI92"	"UI93"	"UI96"	"N92"	"N93"	"WT96"	"WT91"	"WT94"	"N95"
"ENSG00000070010.19"	811	850	918	847	1048	937	701	817	610
"ENSG00000273300.1"	30	16	24	17	15	24	12	19	7
"ENSG00000273212.1"	6	9	6	10	10	10	1	4	5
"ENSG00000093009.11"	37	16	45	13	33	55	16	30	40
"ENSG00000184058.14"	170	92	143	105	75	102	74	64	48
"ENSG00000185838.14"	140	112	123	160	141	264	231	271	94
"ENSG00000235776.2"	6	5	4	10	7	4	9	3	4
"ENSG00000215012.9"	1991	1669	1731	706	919	904	536	686	441
"ENSG00000184470.21"	1342	1227	1042	908	1045	809	710	691	584
"ENSG00000093010.14"	3787	2927	3219	3025	2622	2919	2569	1927	1675
"ENSG00000099889.14"	295	236	257	184	202	173	139	153	130
"ENSG00000183597.16"	820	716	627	639	655	550	498	446	398
"ENSG00000128191.16"	1007	874	886	486	598	496	356	440	360
"ENSG00000243762.1"	4	11	6	7	15	12	8	13	8
"ENSG00000099899.15"	425	430	386	289	340	295	270	234	209
"ENSG00000099901.17"	478	324	406	346	300	402	278	289	233
"ENSG00000099904.16"	710	579	667	505	485	352	320	303	366
"ENSG00000040608.14"	274	155	168	922	404	328	508	318	599
"ENSG00000128185.10"	248	270	283	254	239	247	218	142	106
"ENSG00000273343.1"	27	30	37	2	5	11	5	6	6
"ENSG00000273139.1"	21	26	21	0	1	2	4	3	1
"ENSG00000185252.19"	452	396	444	187	258	175	157	164	99
"ENSG00000244486.9"	68	63	50	49	58	82	63	75	39
"ENSG00000099910.17"	639	617	649	273	455	428	235	316	233
"ENSG00000255156.1"	31	23	42	7	14	5	3	4	7
"ENSG00000242876.3"	15	15	23	7	17	12	4	5	3
"ENSG00000236670.1"	33	35	36	15	32	14	16	13	15
"ENSG00000099917.17"	4237	3425	3286	5589	4188	3981	3552	3260	3136
"ENSG00000226287.8"	52	31	27	54	38	21	47	21	26
"ENSG00000241973.11"	3929	3856	3919	3231	3722	2985	2187	2612	2601
"ENSG00000099937.11"	149	91	133	183	130	125	149	144	97
"ENSG00000099940.12"	1129	1066	1115	779	1027	855	572	677	672
"ENSG00000099942.13"	4064	3941	4077	5383	5556	5839	4046	4664	3622
"ENSG00000237476.1"	25	21	16	10	16	18	10	8	7
"ENSG00000183773.15"	49	37	40	37	47	24	31	31	34
"ENSG00000099949.21"	181	164	143	128	156	109	87	104	74
"ENSG00000184436.12"	500	408	418	291	278	231	279	198	135
"ENSG00000230513.2"	27	27	20	9	11	9	3	9	8
"ENSG00000099960.13"	91	84	85	69	68	70	65	59	57
"ENSG00000169635.10"	3295	2623	2899	3842	2449	2851	2501	2415	2120
"ENSG00000206140.11"	87	41	53	63	37	45	73	27	17
"ENSG00000183506.17"	1052	1046	1155	960	1114	930	832	812	879
"ENSG00000185651.15"	2143	2117	2077	2141	2145	2183	1669	1745	1386
"ENSG00000161179.14"	458	405	360	381	343	350	317	248	259
"ENSG00000128228.5"	81	80	72	74	62	70	60	68	33
"ENSG00000207751.3"	11	12	13	2	2	5	3	1	0
"ENSG00000284630.1"	21	18	15	1	8	3	3	4	3
"ENSG00000272954.1"	15	15	10	1	2	0	2	1	0
"ENSG00000100023.19"	1411	1291	1403	969	1209	1088	729	812	798
"ENSG00000100027.16"	26	18	27	17	9	24	21	12	13
"ENSG00000286127.1"	8	6	6	3	4	17	7	12	7
"ENSG00000100030.15"	2631	2757	3434	2887	3498	3130	1521	2343	2657
"ENSG00000100034.14"	667	631	570	340	409	478	322	340	248
"ENSG00000224086.6"	44	25	38	10	13	26	11	12	6
"ENSG00000100038.20"	886	914	913	554	778	702	476	598	465
"ENSG00000274422.1"	58	19	44	5	14	15	8	10	7
"ENSG00000286129.1"	35	44	48	5	18	15	5	21	8
"ENSG00000272779.1"	14	18	23	8	13	12	8	8	4
"ENSG00000275004.4"	103	80	174	48	46	74	21	34	51
"ENSG00000100218.12"	6	3	12	4	2	11	7	8	8
"ENSG00000128266.9"	45	30	17	30	16	28	23	17	16
"ENSG00000100228.12"	10	11	10	1	1	5	7	3	0
"ENSG00000186716.21"	2381	2356	2080	1488	1192	1196	933	1139	915
"ENSG00000236794.5"	22	26	20	14	20	18	12	17	14
"ENSG00000230701.2"	66	79	59	103	108	68	74	81	72
"ENSG00000215478.8"	9	15	4	13	3	7	2	15	6
"ENSG00000133519.12"	245	239	247	282	241	167	117	122	181
"ENSG00000234928.1"	32	27	45	7	7	9	7	7	4
"ENSG00000227755.1"	55	26	54	12	17	11	10	5	20
"ENSG00000272733.1"	14	9	5	7	6	5	6	4	3
"ENSG00000189269.12"	113	146	120	27	72	60	35	54	33
"ENSG00000211683.3"	20	9	20	4	7	10	2	9	2
"ENSG00000228315.12"	891	987	951	543	738	554	480	687	439
"ENSG00000234353.2"	32	27	21	10	17	8	5	14	12
"ENSG00000244723.3"	101	110	102	42	26	38	18	28	30
"ENSG00000272578.5"	240	279	258	102	186	158	93	136	111
"ENSG00000187792.5"	577	596	602	294	305	273	206	240	171
"ENSG00000250479.9"	1216	935	968	1402	819	863	1008	797	580
"ENSG00000099953.10"	170	72	157	73	88	110	117	72	89
"ENSG00000099956.20"	2426	2078	2152	1655	1813	1668	1414	1453	1194
"ENSG00000099958.15"	10	1	8	15	11	2	9	3	19
"ENSG00000133460.19"	436	501	444	119	213	136	114	193	104
"ENSG00000240972.2"	1857	1436	1200	2477	1750	1816	1753	1399	696
"ENSG00000218537.1"	120	44	30	19	20	180	38	6	3
"ENSG00000133433.11"	27	29	16	19	28	12	8	11	10
"ENSG00000099974.8"	170	143	94	82	79	110	70	96	60
"ENSG00000272787.1"	51	53	54	34	22	25	37	30	15
"ENSG00000099991.18"	1640	1553	1793	1029	1110	1019	710	765	771
"ENSG00000232545.1"	90	92	95	32	44	26	23	29	19
"ENSG00000099994.11"	22087	17276	9153	25986	18307	12490	18375	12001	6550
"ENSG00000100014.20"	271	248	280	195	305	220	121	229	206
"ENSG00000128271.22"	12	8	7	9	14	14	15	7	12
"ENSG00000178803.12"	1617	1384	1430	990	976	892	755	773	675
"ENSG00000100024.15"	350	444	508	277	447	382	218	282	269
"ENSG00000228923.1"	16	31	30	13	23	22	12	11	20
"ENSG00000138867.16"	3856	2910	2958	2902	2661	2393	2007	1997	1682
"ENSG00000100028.12"	1187	1185	1249	860	1086	975	643	758	705
"ENSG00000286070.2"	11	4	9	0	5	4	3	5	5
"ENSG00000178026.13"	791	674	537	584	478	342	351	306	251
"ENSG00000100031.19"	222	137	107	115	91	121	115	73	51
"ENSG00000215481.9"	31	29	11	21	15	11	17	6	10
"ENSG00000167037.18"	105	48	122	60	52	86	75	56	86
"ENSG00000197077.13"	4229	4068	3816	4958	4923	3355	2450	3211	3054
"ENSG00000279110.1"	9	5	0	8	18	35	9	15	15
"ENSG00000100053.10"	9	13	14	1	9	6	2	8	5
"ENSG00000231466.2"	19	11	19	2	4	4	1	3	6
"ENSG00000100068.13"	159	137	132	85	127	93	89	88	89
"ENSG00000100058.12"	461	569	626	335	417	387	235	389	317
"ENSG00000272977.1"	152	155	227	83	181	139	75	117	111
"ENSG00000100077.15"	272	186	255	164	191	170	100	93	120
"ENSG00000100099.21"	892	862	1023	472	656	457	280	400	418
"ENSG00000100104.13"	555	590	702	360	524	446	181	304	300
"ENSG00000100109.17"	463	521	533	157	326	226	115	215	179
"ENSG00000261188.1"	39	56	84	11	19	16	3	21	9
"ENSG00000128294.16"	1215	1264	972	1138	995	972	967	940	610
"ENSG00000223704.2"	11	15	18	3	8	6	4	6	10
"ENSG00000169184.6"	3	1	6	60	42	29	66	41	80
"ENSG00000180957.18"	760	550	838	891	941	756	494	577	781
"ENSG00000235954.7"	246	202	275	106	169	181	82	136	161
"ENSG00000100154.14"	32	25	55	29	39	49	38	30	33
"ENSG00000183765.22"	74	55	79	52	55	73	34	53	50
"ENSG00000100209.11"	96	97	109	78	70	84	59	55	58
"ENSG00000159873.10"	816	796	1041	565	751	715	385	515	516
"ENSG00000100219.16"	4066	2457	3538	4764	2825	2533	2541	2107	2854
"ENSG00000226471.6"	64	65	79	59	43	38	39	32	40
"ENSG00000272858.1"	21	7	17	5	8	5	3	2	4
"ENSG00000183579.16"	809	835	722	391	412	483	331	412	273
"ENSG00000183762.13"	968	485	689	774	369	601	597	436	492
"ENSG00000186998.16"	139	134	155	77	109	131	74	63	75
"ENSG00000100263.14"	331	329	392	207	221	218	220	228	143
"ENSG00000182944.18"	4281	3787	3806	3170	4054	3528	2407	3111	2349
"ENSG00000185340.15"	238	249	194	122	138	105	101	126	81
"ENSG00000100280.16"	2236	2275	1933	2025	2160	1844	1346	1438	1108
"ENSG00000100296.13"	665	726	642	453	499	467	331	463	287
"ENSG00000184117.12"	777	621	757	631	600	672	539	440	364
"ENSG00000186575.19"	1358	1096	1149	899	687	714	489	582	587
"ENSG00000100319.13"	170	152	140	164	150	129	121	141	84
"ENSG00000184076.13"	1004	1026	992	1237	1066	1067	938	859	594
"ENSG00000100325.15"	940	813	837	706	812	607	451	567	401
"ENSG00000100330.16"	1202	1522	1383	1355	1699	1405	710	1304	1122
"ENSG00000128342.5"	286	266	224	444	335	283	370	306	245
"ENSG00000099992.16"	131	113	130	163	153	148	148	115	115
"ENSG00000099995.19"	3309	3105	2807	3851	4246	3817	2570	2913	2234
"ENSG00000187860.10"	117	122	84	65	78	52	60	59	63
"ENSG00000099999.15"	284	215	189	238	183	181	250	172	101
"ENSG00000100003.18"	85	79	91	193	111	67	70	50	70
"ENSG00000272689.1"	99	109	91	26	35	48	42	32	29
"ENSG00000214491.8"	18	35	34	21	16	11	9	22	12
"ENSG00000128242.13"	612	532	618	347	286	303	202	196	188
"ENSG00000100029.18"	1061	798	821	838	715	681	527	494	464
"ENSG00000185339.9"	1762	1707	1198	1946	1673	1434	1340	1092	867
"ENSG00000100036.13"	124	102	73	87	80	84	61	87	44
"ENSG00000167065.13"	1133	921	879	549	720	591	501	596	412
"ENSG00000250318.1"	57	44	60	22	42	39	25	33	25
"ENSG00000184792.16"	786	841	772	372	782	662	462	608	374
"ENSG00000237977.1"	9	19	12	3	4	3	0	6	4
"ENSG00000235989.4"	72	77	81	23	33	16	21	25	16
"ENSG00000133422.14"	1152	1105	1182	720	1138	881	521	827	753
"ENSG00000253352.9"	1978	1580	2217	1220	2621	1608	678	1344	1459
"ENSG00000278920.1"	110	123	120	28	26	37	42	34	18
"ENSG00000183963.18"	811	699	663	1255	1847	1130	1134	1377	1127
"ENSG00000185133.14"	205	206	175	242	304	212	195	203	151
"ENSG00000138942.16"	1361	1199	1092	1296	1437	1114	995	985	663
"ENSG00000182541.18"	981	866	768	838	1001	718	578	687	459
"ENSG00000100100.13"	175	149	201	138	170	248	147	100	94
"ENSG00000228839.5"	27	16	19	16	6	19	7	9	10
"ENSG00000100105.18"	457	358	531	206	141	291	191	141	177
"ENSG00000213888.3"	44	21	42	12	5	7	6	2	2
"ENSG00000185721.13"	365	360	396	233	407	394	155	314	239
"ENSG00000184708.18"	389	347	349	170	219	178	88	175	168
"ENSG00000240591.2"	16	8	20	4	8	13	5	5	5
"ENSG00000198089.16"	2940	2096	2207	6593	6183	3524	4374	4506	6284
"ENSG00000214093.3"	15	12	7	9	14	13	10	7	3
"ENSG00000241878.11"	865	793	647	1126	1075	764	915	774	655
"ENSG00000183530.14"	1152	799	1024	511	860	572	298	487	440
"ENSG00000100150.20"	392	490	424	192	238	195	115	205	155
"ENSG00000128254.16"	29	17	27	24	8	18	19	23	19
"ENSG00000128245.15"	916	670	743	984	867	787	545	643	613
"ENSG00000100170.10"	190	253	186	247	256	257	146	167	153
"ENSG00000242082.2"	29	25	39	7	14	18	8	6	11
"ENSG00000205853.12"	9	9	10	18	6	11	16	17	13
"ENSG00000100220.12"	940	883	893	1123	1205	1123	675	745	742
"ENSG00000100225.18"	1351	1121	1153	1655	1469	1553	1160	1231	1005
"ENSG00000100234.12"	3294	3177	2862	3205	2629	2711	2396	2307	1584
"ENSG00000133424.21"	371	342	446	312	278	274	153	213	236
"ENSG00000175329.13"	621	290	585	240	206	244	183	151	183
"ENSG00000100281.14"	183	158	216	156	199	159	93	90	157
"ENSG00000100284.21"	1163	1224	1038	1319	1628	1164	1041	997	808
"ENSG00000266320.1"	6	9	5	4	12	4	3	3	4
"ENSG00000100292.17"	309	444	199	240	207	167	175	197	82
"ENSG00000100297.16"	218	95	194	100	102	167	107	92	88
"ENSG00000221963.6"	596	596	818	498	514	456	248	296	505
"ENSG00000100320.23"	1219	1224	1473	1297	1665	1516	800	1206	978
"ENSG00000237406.1"	25	18	26	9	17	15	8	7	7
"ENSG00000100336.17"	11	17	2	5	13	16	7	10	4
"ENSG00000128335.14"	140	141	114	72	148	78	60	79	67
"ENSG00000100342.21"	4	5	1	12	15	8	12	7	4
"ENSG00000100345.22"	1484	1400	1452	1426	1534	1230	742	1017	1054
"ENSG00000100348.10"	634	478	529	559	554	488	467	441	372
"ENSG00000100350.14"	6400	5752	5143	4579	4696	4027	3386	3334	2319
"ENSG00000100353.18"	1298	1287	1539	1238	1738	1473	842	1136	1117
"ENSG00000100360.15"	234	180	196	152	160	127	130	129	84
"ENSG00000128311.14"	817	548	665	398	302	382	348	241	220
"ENSG00000128309.16"	1842	1619	1641	1519	1303	1387	1147	907	964
"ENSG00000287236.1"	83	66	68	28	27	22	43	24	17
"ENSG00000100379.17"	103	87	92	103	64	83	63	57	48
"ENSG00000187045.19"	3026	2622	1964	2296	1880	1528	1855	1438	961
"ENSG00000133466.14"	397	258	577	123	108	165	104	133	114
"ENSG00000278195.2"	1785	817	1525	739	497	598	545	325	345
"ENSG00000243902.6"	9	1	6	4	7	12	6	11	6
"ENSG00000237862.2"	31	24	17	16	23	28	29	10	14
"ENSG00000166897.16"	420	309	389	192	201	220	117	159	141
"ENSG00000100060.18"	71	38	48	87	76	105	157	115	132
"ENSG00000100065.15"	1701	1482	1167	2806	2245	1447	1459	1366	1950
"ENSG00000128283.7"	1416	817	977	2556	1333	1247	1384	1093	1280
"ENSG00000100079.7"	641	614	535	471	543	550	409	353	302
"ENSG00000100083.19"	843	736	692	628	834	612	542	543	434
"ENSG00000100092.24"	115	81	79	104	64	84	78	84	62
"ENSG00000241360.2"	109	84	72	165	95	76	123	84	57
"ENSG00000100097.12"	19	6	13	20	8	15	12	9	11
"ENSG00000273899.5"	58	72	74	31	63	22	29	37	36
"ENSG00000100106.22"	708	438	694	466	344	381	325	330	340
"ENSG00000189060.5"	4278	3481	4253	5062	4400	2752	2124	1943	3219
"ENSG00000100116.17"	114	125	117	121	114	115	105	105	84
"ENSG00000100124.15"	510	626	462	366	461	455	318	362	201
"ENSG00000100129.18"	1023	1264	1621	978	1818	1482	637	1219	1127
"ENSG00000279738.1"	280	239	251	183	239	271	201	219	183
"ENSG00000100139.13"	1420	1087	936	1198	884	763	667	704	608
"ENSG00000278948.1"	162	145	106	88	51	73	57	84	87
"ENSG00000100142.16"	129	119	113	60	91	84	61	55	46
"ENSG00000100151.16"	266	295	251	232	304	239	192	224	168
"ENSG00000128298.17"	1620	1377	1238	1410	1833	1311	1000	1155	1276
"ENSG00000272720.1"	26	41	41	28	45	25	23	20	36
"ENSG00000184381.20"	251	303	281	256	290	276	237	169	151
"ENSG00000279080.1"	21	21	9	34	26	36	82	66	23
"ENSG00000185022.12"	296	172	153	2093	1203	1024	1310	962	1115
"ENSG00000198792.13"	1805	1567	1514	1888	1432	1200	1104	1095	1092
"ENSG00000213923.13"	969	696	738	1300	910	682	719	711	897
"ENSG00000283900.1"	6	5	8	6	12	4	4	1	1
"ENSG00000244627.5"	76	82	100	45	59	43	25	51	38
"ENSG00000100196.11"	527	325	561	455	431	402	253	284	306
"ENSG00000100201.22"	9775	10875	13421	8865	12584	11787	5951	8371	8506
"ENSG00000184949.16"	11	18	9	12	8	5	6	4	7
"ENSG00000100211.10"	146	150	212	61	138	111	57	81	72
"ENSG00000228274.4"	273	297	342	220	243	176	160	181	179
"ENSG00000100216.6"	873	744	697	756	744	784	620	546	438
"ENSG00000100221.10"	2509	1813	1702	5944	4369	3990	4481	3870	4754
"ENSG00000100226.16"	2093	1593	1513	4407	3128	2828	2552	2281	3388
"ENSG00000244491.1"	4	10	8	9	5	11	7	19	21
"ENSG00000100242.15"	1366	1313	866	1309	1241	958	868	843	667
"ENSG00000230149.2"	14	8	24	23	12	12	23	20	15
"ENSG00000225450.1"	3	6	10	8	18	9	8	11	4
"ENSG00000272669.1"	12	13	11	14	7	10	14	8	12
"ENSG00000273076.1"	10	5	4	4	3	4	14	5	8
"ENSG00000100246.13"	49	61	57	52	45	27	31	16	23
"ENSG00000221890.5"	507	595	465	449	430	326	308	294	275
"ENSG00000183741.12"	1266	993	1122	818	506	666	458	489	456
"ENSG00000235209.1"	10	15	1	3	1	7	5	1	6
"ENSG00000179750.16"	60	33	56	81	45	41	41	31	57
"ENSG00000244509.4"	583	387	503	566	431	411	370	273	299
"ENSG00000128394.17"	292	227	271	270	205	218	180	170	163
"ENSG00000100307.13"	402	392	374	158	266	210	117	140	134
"ENSG00000100311.17"	185	153	125	109	73	78	65	67	49
"ENSG00000284633.1"	24	15	21	1	3	5	5	3	1
"ENSG00000100316.16"	7965	6953	7234	9399	8150	9348	7195	6507	5899
"ENSG00000209482.1"	13	3	17	12	12	15	8	10	8
"ENSG00000100321.15"	319	263	379	208	237	222	153	178	167
"ENSG00000100324.14"	387	339	383	209	261	319	176	204	152
"ENSG00000128268.12"	2572	2553	2271	2053	1757	2005	1611	1450	1178
"ENSG00000100335.15"	1959	1634	1557	1204	1324	1180	910	1015	630
"ENSG00000128272.15"	5165	3724	3734	6763	6212	5478	5406	4685	3687
"ENSG00000187051.9"	236	222	201	142	120	139	163	87	67
"ENSG00000226085.3"	67	55	56	79	49	70	37	40	25
"ENSG00000133477.17"	2347	2115	1578	2497	1753	2197	2350	2402	1777
"ENSG00000100354.21"	1186	1427	1769	575	1195	1024	383	754	608
"ENSG00000239900.13"	227	207	236	77	137	80	40	85	63
"ENSG00000100359.21"	8	8	8	3	16	10	6	7	2
"ENSG00000196588.19"	744	755	713	950	849	698	571	667	540
"ENSG00000230071.2"	12	11	12	4	9	13	3	12	13
"ENSG00000100372.15"	288	246	282	168	312	276	183	197	143
"ENSG00000230769.1"	17	4	16	2	2	1	9	1	4
"ENSG00000266594.1"	16	13	16	1	10	15	3	9	1
"ENSG00000100380.14"	3190	2907	3302	3090	3798	3975	1796	2621	2809
"ENSG00000196236.13"	1123	961	1119	833	911	949	618	592	630
"ENSG00000100387.9"	492	349	419	466	448	479	373	362	412
"ENSG00000100393.14"	5912	5647	6332	5440	6592	4444	3018	4444	4044
"ENSG00000252859.1"	8	5	13	10	14	6	3	6	15
"ENSG00000100395.15"	444	435	443	340	405	296	246	251	240
"ENSG00000100401.20"	914	588	566	1046	756	737	792	645	620
"ENSG00000100403.12"	1987	1666	1823	1488	1436	1193	1018	955	1001
"ENSG00000167074.15"	964	886	807	837	832	778	647	578	469
"ENSG00000273424.1"	25	27	31	2	0	5	1	5	6
"ENSG00000183864.5"	3121	3084	3061	3536	3776	3282	2671	3042	2702
"ENSG00000100410.8"	441	366	359	521	454	368	351	329	251
"ENSG00000100412.16"	3264	2795	2618	3749	3143	3042	2692	2333	2200
"ENSG00000100413.17"	869	772	727	292	316	356	321	367	161
"ENSG00000172346.15"	9	6	1	12	3	5	15	2	3
"ENSG00000100417.12"	1097	967	872	1005	913	990	835	740	479
"ENSG00000100418.8"	1171	1105	995	871	849	686	603	605	599
"ENSG00000196419.13"	1173	1431	1583	1296	2006	1753	804	1333	1440
"ENSG00000100138.15"	746	586	606	594	628	539	427	442	426
"ENSG00000285531.1"	10	8	11	5	2	12	0	7	11
"ENSG00000184208.12"	42	44	56	18	25	8	17	22	24
"ENSG00000167077.13"	24	13	28	23	13	21	22	16	8
"ENSG00000100147.13"	135	165	179	119	137	154	117	121	87
"ENSG00000184068.2"	16	18	18	45	55	38	42	49	39
"ENSG00000198911.12"	4839	3553	3999	5636	4470	4243	3914	3224	3632
"ENSG00000159958.7"	129	67	117	68	39	52	39	44	68
"ENSG00000100162.15"	24	15	19	14	17	32	27	13	12
"ENSG00000100167.20"	13	18	11	16	17	11	5	10	11
"ENSG00000183066.14"	18	18	18	13	18	14	13	8	14
"ENSG00000198951.12"	2168	2235	1677	2104	1945	1602	1489	1329	1016
"ENSG00000177096.9"	141	88	122	95	88	84	68	63	53
"ENSG00000183172.9"	547	529	467	539	514	452	428	352	275
"ENSG00000184983.11"	288	278	299	290	305	303	203	194	211
"ENSG00000270083.1"	18	30	12	11	7	10	3	10	7
"ENSG00000237037.9"	103	91	109	40	78	77	43	79	43
"ENSG00000100197.22"	9	5	6	7	6	2	9	1	1
"ENSG00000281538.1"	7	9	12	6	10	9	3	6	4
"ENSG00000205702.11"	20	12	11	15	10	12	13	10	12
"ENSG00000226450.2"	15	8	17	7	11	5	5	8	5
"ENSG00000100207.19"	2948	3058	2763	2651	3016	2339	1319	2240	1872
"ENSG00000182057.5"	388	377	331	212	228	153	137	155	73
"ENSG00000189306.11"	653	580	496	561	604	508	519	496	374
"ENSG00000182841.12"	273	277	255	242	207	229	288	235	189
"ENSG00000202058.1"	108	110	121	188	150	146	146	129	134
"ENSG00000100227.18"	1079	1004	1006	1260	1214	1112	973	932	737
"ENSG00000100243.21"	2862	2452	2135	3247	2821	2497	2374	2082	1810
"ENSG00000249222.1"	10	19	13	5	11	5	6	11	9
"ENSG00000128274.17"	103	92	43	165	101	100	112	87	81
"ENSG00000274717.1"	12	16	16	5	0	11	1	11	3
"ENSG00000242247.11"	351	358	339	634	656	593	309	459	569
"ENSG00000100266.19"	931	943	880	861	796	804	608	656	633
"ENSG00000226989.1"	8	11	11	11	19	13	15	7	22
"ENSG00000100271.17"	24	16	34	5	2	13	9	9	9
"ENSG00000100290.3"	28	13	8	16	26	12	24	15	24
"ENSG00000100294.13"	133	96	90	77	82	80	62	44	43
"ENSG00000100300.18"	36	49	22	24	33	20	26	22	18
"ENSG00000100304.13"	602	509	560	565	436	476	367	326	349
"ENSG00000100344.11"	172	132	109	116	117	144	97	85	71
"ENSG00000100347.15"	423	444	462	264	387	340	241	222	180
"ENSG00000188677.15"	136	110	85	114	81	84	76	62	60
"ENSG00000279175.1"	48	21	36	22	19	15	11	15	13
"ENSG00000280434.1"	80	51	41	20	23	24	21	20	18
"ENSG00000188636.4"	941	836	752	637	617	541	446	502	375
"ENSG00000186654.21"	744	691	604	757	604	602	577	615	499
"ENSG00000248405.10"	89	64	68	61	53	47	36	40	44
"ENSG00000241484.9"	248	189	241	271	203	185	192	190	206
"ENSG00000226328.7"	52	34	42	29	33	34	22	39	29
"ENSG00000273243.1"	24	23	27	14	20	8	10	17	16
"ENSG00000093000.19"	579	530	776	517	695	618	349	469	598
"ENSG00000273353.1"	12	13	7	19	21	11	19	15	13
"ENSG00000100364.18"	996	794	714	1074	797	663	598	557	477
"ENSG00000221598.3"	9	7	9	13	15	10	4	7	13
"ENSG00000100373.10"	10	6	14	12	9	11	16	14	11
"ENSG00000100376.12"	873	813	948	603	710	632	454	500	524
"ENSG00000128408.9"	28	28	39	4	13	12	11	13	12
"ENSG00000077942.19"	789	600	797	859	581	724	638	537	509
"ENSG00000238120.1"	2	6	9	7	4	3	8	6	4
"ENSG00000280383.1"	146	90	149	58	90	84	26	52	55
"ENSG00000130638.17"	662	558	714	597	762	715	430	482	488
"ENSG00000188064.10"	10	2	2	101	22	17	48	13	63
"ENSG00000273145.1"	45	33	49	22	15	17	4	7	11
"ENSG00000197182.14"	129	120	108	82	41	43	84	42	59
"ENSG00000186951.16"	2766	3232	3399	2495	2730	2091	1245	1865	2129
"ENSG00000280384.1"	64	42	60	40	52	25	24	27	35
"ENSG00000205643.11"	96	51	56	42	38	26	34	26	29
"ENSG00000075234.17"	1687	1520	1330	1622	1720	1499	1288	1260	940
"ENSG00000075218.19"	59	25	87	61	28	80	59	40	71
"ENSG00000100416.15"	541	578	472	436	537	509	408	424	356
"ENSG00000075275.18"	4181	3214	3464	3052	2120	1970	1847	1862	2124
"ENSG00000234869.1"	101	59	55	36	27	35	19	31	40
"ENSG00000075240.17"	771	683	679	738	579	578	493	451	574
"ENSG00000100422.14"	2058	1991	1906	1654	1529	1383	1124	1174	1033
"ENSG00000260708.1"	20	20	9	10	9	5	10	7	5
"ENSG00000054611.14"	620	550	564	557	549	561	490	451	341
"ENSG00000205634.7"	49	45	49	15	18	14	10	15	18
"ENSG00000224271.7"	693	547	736	377	611	546	299	455	403
"ENSG00000279712.1"	42	55	66	33	77	69	31	58	32
"ENSG00000285722.1"	12	4	6	9	4	1	8	2	10
"ENSG00000100425.18"	1724	1869	1386	1767	1771	1497	1263	1406	1087
"ENSG00000100426.7"	1090	861	890	772	660	562	352	493	564
"ENSG00000182858.14"	1236	1030	1297	623	715	675	511	586	453
"ENSG00000273192.1"	30	35	25	7	3	15	6	11	11
"ENSG00000184164.15"	139	124	130	121	99	95	82	90	67
"ENSG00000198355.5"	955	622	512	3116	1376	1260	1661	1258	2295
"ENSG00000073150.14"	114	67	55	122	71	80	66	73	58
"ENSG00000170638.9"	348	310	313	308	317	340	232	244	200
"ENSG00000273253.2"	45	38	59	33	23	23	20	24	16
"ENSG00000073169.14"	575	558	476	499	527	415	440	354	272
"ENSG00000273137.1"	10	8	13	3	5	8	3	14	5
"ENSG00000128159.12"	857	873	765	587	852	585	592	535	458
"ENSG00000100429.18"	26	31	21	20	35	26	24	35	16
"ENSG00000188130.14"	99	46	60	59	49	61	47	31	45
"ENSG00000185386.15"	10	15	5	12	12	2	8	5	1
"ENSG00000196576.15"	7922	6749	5865	6511	6098	5324	5011	4437	3751
"ENSG00000205593.12"	178	146	145	129	148	109	90	98	53
"ENSG00000100239.16"	1295	1161	1126	776	965	805	593	721	729
"ENSG00000100241.21"	2441	1930	1732	1196	911	927	899	916	673
"ENSG00000128165.9"	399	192	221	233	92	63	65	77	156
"ENSG00000100258.18"	1194	1074	1042	1074	936	958	860	689	638
"ENSG00000025770.19"	250	207	221	259	255	229	240	170	221
"ENSG00000284194.3"	337	287	259	234	163	213	215	169	101
"ENSG00000025708.14"	20	5	11	2	5	4	7	7	3
"ENSG00000254413.8"	5	7	7	7	8	10	1	3	0
"ENSG00000100288.20"	9	3	5	5	6	7	5	11	1
"ENSG00000205559.5"	74	92	96	27	35	29	20	24	16
"ENSG00000008735.14"	123	83	47	96	57	36	67	55	27
"ENSG00000100299.18"	636	656	614	648	650	501	476	379	433
"ENSG00000251322.9"	645	513	454	494	271	381	330	289	274
"ENSG00000184319.16"	29	15	22	8	20	12	7	10	13
"ENSG00000079974.17"	378	372	370	177	207	199	160	150	144
"ENSG00000056998.20"	1146	854	1063	813	789	875	608	621	596
"ENSG00000006756.16"	87	144	121	61	78	100	60	108	46
"ENSG00000229851.1"	26	30	39	2	2	13	6	8	3
"ENSG00000157399.16"	2782	2661	2583	2796	2613	2651	2299	2051	1691
"ENSG00000183943.6"	273	277	314	171	175	160	113	141	117
"ENSG00000285756.2"	411	259	318	362	229	245	235	176	230
"ENSG00000286431.1"	20	16	41	5	4	3	3	5	1
"ENSG00000130021.15"	897	864	859	597	814	921	465	576	554
"ENSG00000101846.8"	220	239	329	155	267	177	103	155	196
"ENSG00000006757.12"	211	177	213	168	171	198	133	116	114
"ENSG00000285679.2"	42	33	31	39	29	31	16	24	25
"ENSG00000101849.17"	1248	1057	1448	788	828	886	524	565	601
"ENSG00000101850.13"	61	35	43	42	21	50	34	33	23
"ENSG00000146950.13"	1894	1986	2013	1522	1742	1652	1030	1241	973
"ENSG00000234469.4"	17	8	21	14	14	8	7	5	12
"ENSG00000047644.19"	1196	990	820	770	764	692	477	595	605
