"geneid","baseMean.45","log2FoldChange.45","lfcSE.45","stat.45","pvalue.45","padj.45","baseMean.90","log2FoldChange.90","lfcSE.90","stat.90","pvalue.90","padj.90","baseMean.180","log2FoldChange.180","lfcSE.180","stat.180","pvalue.180","padj.180","true_name","true_biotype"
"E2348C_4444",2.68259116745629,-1.53417307732987,1.72939808636906,-0.887113897848084,0.375017582350054,NA,2.68259116745629,-1.76986074450624,1.86523807776034,-0.948865866298085,0.342688836927807,0.906802335855734,2.68259116745629,-0.676073350598679,1.2689058325354,-0.532800254568785,0.594171857606432,0.989135693534348,"adiY","protein_coding"
"E2348C_4445",2.60054704412936,0,1.93623803712887,0,1,NA,2.60054704412936,-2.72330252461684,1.40505457057791,-1.93821833090562,0.0525965912504629,0.555743674935661,2.60054704412936,-0.112601042215583,1.21660446197406,-0.0925535338189345,0.926258259864506,0.996638819788806,"adiA","protein_coding"
"E2348C_4447",2.61370179571881,-0.139195836074545,1.82912116684408,-0.0760998443392956,0.939339663982663,NA,2.61370179571881,-0.688906303029404,1.58385581179173,-0.43495518840827,0.663594954510568,0.968384332493071,2.61370179571881,-1.93952730418428,1.31343621031241,-1.47668176722717,0.139760961830419,0.748735012364524,"melA","protein_coding"
"E2348C_4448",1.82269305306187,-1.00002649905678,1.45605850240659,-0.686803790784457,0.492206380658461,NA,1.82269305306187,-0.76735114443754,1.03398929152846,-0.742126780929448,0.458010525177234,0.933670551034071,1.82269305306187,-0.222029685728976,0.682533447695843,-0.325302278560155,0.744952306530243,0.996638819788806,"yjdF","protein_coding"
"E2348C_4449",2.91462556652229,-2.22497479958332,1.68044255159864,-1.32404097805465,0.185489435729126,NA,2.91462556652229,-3.3548025345356,1.52888328424171,-2.19428295744596,0.0282150738767738,0.454701453312187,2.91462556652229,-0.0449932407174786,1.00798305427466,-0.0446369019069033,0.964396728493075,0.996638819788806,"fumB","protein_coding"
"E2348C_4450",1.29107091902598,0,1.89302044777848,0,1,NA,1.29107091902598,-1.53597943398092,1.32992302301694,-1.15493859975184,0.248115571125253,0.873686562497884,1.29107091902598,0.644109995480445,0.973950958989157,0.661337195200211,0.508396093074443,0.987461642317669,"dcuB","protein_coding"
"E2348C_4451",3.93186880680473,-0.215658925599855,1.40361457815529,-0.153645401633892,0.877889336621322,NA,3.93186880680473,-0.0571442409553999,0.991066290874394,-0.0576593528420616,0.954019971533124,1,3.93186880680473,0.119136889457835,0.758342880351401,0.157101612667122,0.87516476664116,0.996638819788806,"dcuR","protein_coding"
"E2348C_4452",30.5234684256165,0.444970788997193,0.556881453875154,0.799040416772345,0.424266976844864,0.861607477554353,30.5234684256165,0.321795732871252,0.407878627785967,0.788949729035849,0.430141388926227,0.931549939863863,30.5234684256165,-0.171579516589552,0.288894683738073,-0.593917182446716,0.552567506087666,0.989066995592698,"dcuS","protein_coding"
"E2348C_4456",7.7367954103292,-0.43583923305222,1.16193468581972,-0.375097876301664,0.707587676387824,0.951067173854865,7.7367954103292,-0.0837184888244403,0.742326405851159,-0.112778540766643,0.910206131772533,0.995012282070557,7.7367954103292,0.102462319934426,0.507048263779138,0.202076068993418,0.839857256100687,0.996638819788806,"lysU","protein_coding"
"E2348C_4457",1.98575828330906,-1.45924738183406,1.98409784756281,-0.735471480716814,0.462052402601355,NA,1.98575828330906,-2.06402360142198,1.59381504169121,-1.29502078185423,0.195313060505997,0.832140260269967,1.98575828330906,-0.0249509038307815,1.43924907786825,-0.0173360568469064,0.986168520716308,0.996638819788806,"yjdL","protein_coding"
"E2348C_4458",1.59432945337066,-1.06270267627609,1.80740138594935,-0.587972701878782,0.556550615924485,NA,1.59432945337066,-1.19068201298471,1.29266144977762,-0.921108936287648,0.356993555134084,0.906802335855734,1.59432945337066,-0.195962414455398,1.07960492660017,-0.181513079115443,0.855964868017823,0.996638819788806,"cadA","protein_coding"
"E2348C_4460",28.4023910750201,-0.000261293406567803,0.545719347839259,-0.000478805465854156,0.999617968525764,1,28.4023910750201,0.50260674293809,0.440934632194238,1.13986678804736,0.254341803514591,0.875258238685774,28.4023910750201,0.425361428566552,0.349537735525209,1.21692562872335,0.223632513521342,0.865788107589953,"cadC","pseudogene"
"E2348C_tRNA_85",18.7178081615832,-0.0245032507429496,1.18069217609862,-0.0207532930589208,0.983442456444386,1,18.7178081615832,0.151364219333175,1.01309050683275,0.149408387811656,0.881231393503788,0.992797832334741,18.7178081615832,1.61523247599785,0.989492104586268,1.63238541117337,0.102598320477789,0.668543894726241,"pheU","tRNA"
"E2348C_4461",6.74460930622172,-1.76745332788537,0.892694375675325,-1.97990866308337,0.0477137928009893,0.446327233404049,6.74460930622172,-0.0229335805867071,0.875733822421486,-0.0261878438396882,0.979107511769312,1,6.74460930622172,0.112705252840201,0.477768843118398,0.235899126666724,0.813510945948314,0.996638819788806,"yjdC","protein_coding"
"E2348C_4462",9.03677937633823,-0.444873097404655,0.968437907625845,-0.45937183365248,0.645967171227037,0.940529147793694,9.03677937633823,-0.699042547586301,0.653220558072394,-1.07014780681295,0.284552783189362,0.887036946980368,9.03677937633823,-0.560172133634965,0.457736543498756,-1.22378722343913,0.22103250535895,0.859598667500153,"dipZ","protein_coding"
"E2348C_4463",15.3498615122256,-0.599330146111491,0.692935030250182,-0.864915352735312,0.387085250358443,0.850662724880501,15.3498615122256,0.159138081390841,0.540596775261185,0.294374825513813,0.768471501449569,0.987326815948022,15.3498615122256,0.0791548204373806,0.393266369671917,0.201275335349462,0.840483287444401,0.996638819788806,"cutA","protein_coding"
"E2348C_4464",30.9875519978664,0.91826290283898,0.662796395986225,1.38543738077004,0.165918767511526,0.689746542525348,30.9875519978664,-0.699264266862589,0.380828290518476,-1.83616680869633,0.0663329899282235,0.616588101398189,30.9875519978664,-0.458270202676466,0.268857165484335,-1.70451176873382,0.0882855192975392,0.632321240734611,"dcuA","protein_coding"
"E2348C_4465",73.4127350778818,1.11923033284892,0.595955763117489,1.87804263691342,0.0603753325796081,0.481610722133589,73.4127350778818,1.07278490472566,0.411207152701878,2.60886732557258,0.00908424556761786,0.252815541344786,73.4127350778818,0.671318837261478,0.313709468240059,2.13993808037622,0.0323597711169548,0.408542110351554,"aspA","protein_coding"
"E2348C_4466",32.0433333374848,0.0232714420836712,0.675958303324365,0.0344273337115947,0.972536387237092,1,32.0433333374848,-0.433204004937313,0.525392366919346,-0.824534257087551,0.409636059161867,0.916537478640237,32.0433333374848,0.163238752702073,0.474440854758465,0.344065548033753,0.730796991588146,0.996638819788806,"fxsA","protein_coding"
"E2348C_4467",12.2866510087721,-0.569260608449715,0.777580895189672,-0.732091814461128,0.464112529615423,0.883925928289798,12.2866510087721,0.312683100673596,0.517448484471331,0.604278706107449,0.545658361037594,0.955756580742822,12.2866510087721,-0.148284266816457,0.347914698972993,-0.426208686365296,0.669955788519923,0.995400310508987,"yjeH","protein_coding"
"E2348C_4468",102.57804222688,-0.250815579962791,0.34005553086349,-0.737572417439895,0.460774321803129,0.882645898097621,102.57804222688,-0.486075735605079,0.249067514385181,-1.95158223184966,0.0509878244647841,0.550739856054705,102.57804222688,-0.830781544486979,0.219563270035765,-3.78379108833481,0.000154457486158748,0.0120547047152077,"groS","protein_coding"
"E2348C_4469",502.302203665588,-0.0030544354147295,0.322450319413683,-0.00947257679968635,0.992442090248856,1,502.302203665588,-0.386452617979658,0.296263608785752,-1.30442148991417,0.192089911989968,0.82988745180772,502.302203665588,-1.13581153244237,0.291225629841532,-3.90010842473037,9.61496188101373e-05,0.00786137597604789,"groL","protein_coding"
"E2348C_4470",17.4694164757443,-0.146548084445995,0.714774293664789,-0.205027077421341,0.837550969658962,0.971791446730909,17.4694164757443,-0.00110679856371779,0.512277520018869,-0.00216054486184954,0.998276135952961,1,17.4694164757443,0.198125646453541,0.38967682359006,0.50843579720299,0.611147753642261,0.992080885071384,"yjeI","protein_coding"
"E2348C_4471",4.16558502760212,-0.43682458209552,1.32786196126953,-0.328968367824834,0.742179597349273,NA,4.16558502760212,-0.305851353603702,0.806958346855437,-0.379017522769976,0.70467485166088,0.980847783103461,4.16558502760212,0.151273785141119,0.642039447043816,0.235614471723878,0.813731842771673,0.996638819788806,"yjeJ","protein_coding"
"E2348C_4472",10.8538505471163,-0.493613623442928,0.944433502769391,-0.522655774065077,0.601213820066749,0.922483289326364,10.8538505471163,0.00818605240130368,0.554822371342437,0.0147543661253184,0.988228146170791,1,10.8538505471163,-0.155710319469185,0.388531625790994,-0.400766138798048,0.688592311205624,0.996638819788806,"yjeK","protein_coding"
"E2348C_4473",276.733712517142,0.092766873174263,0.41580973919733,0.223099327479289,0.823458201758652,0.967651929866932,276.733712517142,0.536682871542235,0.389390864138256,1.37826261725463,0.168122220543394,0.80186706066033,276.733712517142,0.523708314174462,0.380716937126984,1.3755844910041,0.168950310959707,0.804897951711925,"efp","protein_coding"
"E2348C_4474",3.62249265184987,-2.16575213211725,1.21197128153112,-1.78696654377915,0.0739428960965614,NA,3.62249265184987,1.0686260118649,1.03359423931166,1.03389315770236,0.301186114096143,0.896911873868964,3.62249265184987,-0.358266922975478,0.668514168500252,-0.535915227913891,0.592017139607681,0.989135693534348,"ecnA","protein_coding"
"E2348C_4475",36.4247090060794,0.50774432720639,0.860729625181546,0.589899908579649,0.555257755418746,0.913525520261154,36.4247090060794,0.260480508956333,0.596320878093361,0.436812659971218,0.662247216928605,0.968384332493071,36.4247090060794,1.42358978167988,0.537095675447987,2.65053294367428,0.00803648893821208,0.201386101756319,"ecnB","protein_coding"
"E2348C_4476",38.2149745017416,-0.473244307451872,0.488671708112291,-0.968429928714282,0.332829698415063,0.829213434566642,38.2149745017416,-0.324890825317017,0.30346089848321,-1.07061841225977,0.284341041158421,0.887036946980368,38.2149745017416,0.345383196216878,0.263960828145009,1.30846383019809,0.190716034922809,0.833631235149624,"sugE","protein_coding"
"E2348C_4477",1.7138935792636,-1.91973244786332,2.10681500384714,-0.911201241854551,0.362189349836589,NA,1.7138935792636,-0.808110682306426,1.88231520237307,-0.429317407248066,0.667692250564699,0.96976655211115,1.7138935792636,0.860679209284973,1.64717504267408,0.522518364464603,0.601309463426785,0.989135693534348,"blc","protein_coding"
"E2348C_4478",2.87978420684336,-1.41161924914762,1.57848566980986,-0.894287022141707,0.371168341855989,NA,2.87978420684336,-1.76030143508189,1.32350151504019,-1.33003356254445,0.183507213379329,0.814165078481416,2.87978420684336,-0.131743806970453,1.09331139392072,-0.120499802437809,0.904087236137251,0.996638819788806,"ampC","protein_coding"
"E2348C_4479",4.23345541249418,-0.535619572573289,1.60052002101448,-0.334653466086473,0.737886507930231,NA,4.23345541249418,-1.29383009975411,1.15627766968558,-1.11896141703224,0.263156599486629,0.878779370208479,4.23345541249418,-0.0121334851125141,0.66700066361205,-0.0181911140040055,0.985486391462548,0.996638819788806,"frdD","protein_coding"
"E2348C_4480",1.96775115899075,0,2.24388059202736,0,1,NA,1.96775115899075,-0.762075664523094,1.83716557313531,-0.414810551464086,0.678280594737314,0.973067232572022,1.96775115899075,0.175824444162955,1.52893766261326,0.114997784711795,0.908446877939532,0.996638819788806,"frdC","protein_coding"
"E2348C_4481",5.57158406516231,-1.66966704181813,1.48518070313234,-1.12421810914773,0.260920508827778,0.797161113063235,5.57158406516231,-2.90645817339085,1.34435645171317,-2.16196989249915,0.0306204969495742,0.46781887295042,5.57158406516231,-0.439638491060981,0.865362814098528,-0.508039499616082,0.61142564251627,0.992080885071384,"frdB","protein_coding"
"E2348C_4482",18.6626962264759,-0.836119541316033,1.01235189003917,-0.825917894304201,0.408850669044588,0.858500963769588,18.6626962264759,0.0500643905229667,0.775976265184463,0.0645179405211132,0.94855782240163,1,18.6626962264759,-0.0357340553314152,0.425907728797395,-0.0839009318575055,0.933135198659596,0.996638819788806,"frdA","protein_coding"
"E2348C_4483",33.7186116437262,-1.05168121944631,0.493486567257302,-2.13112430859332,0.0330789025803329,0.38633925038971,33.7186116437262,-0.12933313610314,0.346353780177748,-0.373413381071708,0.708840801924793,0.981515852342637,33.7186116437262,0.402497080095552,0.274826415557318,1.46455019354428,0.143043679200179,0.756875183934386,"poxA","protein_coding"
"E2348C_4484",5.60672147068459,-1.80934188960455,1.16650711241977,-1.55107660325473,0.120883327376641,0.627776829603266,5.60672147068459,-1.87570225905629,0.959881590488975,-1.954097544574,0.0506896824319983,0.550739856054705,5.60672147068459,-0.631443352670112,0.724856949082141,-0.871128232225249,0.383684140493618,0.951777155359666,"yjeM","protein_coding"
