"Mature miRNA","Precursor miRNA","baseMean.WTvsUI","log2FoldChange.WTvsUI","lfcSE.WTvsUI","stat.WTvsUI","pvalue.WTvsUI","padj.WTvsUI","baseMean.WTvsN","log2FoldChange.WTvsN","lfcSE.WTvsN","stat.WTvsN","pvalue.WTvsN","padj.WTvsN","baseMean.NvsUI","log2FoldChange.NvsUI","lfcSE.NvsUI","stat.NvsUI","pvalue.NvsUI","padj.NvsUI"
"hsa-miR-361-3p","hsa-mir-361",929.986220521981,-0.237374637785712,0.246595177232926,-0.962608597821422,0.335743981178182,0.999999765622576,929.986220521981,0.202534892125746,0.247491426912713,0.818351143117283,0.413156710802826,0.948758636864511,929.986220521981,-0.439909529911457,0.245356460481976,-1.79294047952641,0.0729824418164629,0.905267008786915
"hsa-miR-3611","hsa-mir-3611",3.97319095554196,-0.112716256981938,1.0717700197719,-0.105168324269722,0.916242244875815,0.999999765622576,3.97319095554196,-0.369570905732893,1.0876897279587,-0.339776037442661,0.734025194799608,0.952659799668586,3.97319095554196,0.256854648750955,0.879531512400585,0.292035754409639,0.770259286862633,NA
"hsa-miR-3613-5p","hsa-mir-3613",75.7396133259905,-0.69442389850905,0.333829762049347,-2.08017372161802,0.0375096016276862,0.561969398319408,75.7396133259905,0.119823342609255,0.345659536654159,0.346651343021214,0.728853268651872,0.952659799668586,75.7396133259905,-0.814247241118304,0.320615593275421,-2.53963705507872,0.0110967557866545,0.411273511342882
"hsa-miR-3613-3p","hsa-mir-3613",8.36965375513268,-0.238594668649261,0.754474892515233,-0.316239375247923,0.751820822989144,0.999999765622576,8.36965375513268,0.0783391186164913,0.785096260674828,0.0997828196878114,0.920516747873288,0.99410751050234,8.36965375513268,-0.316933787265753,0.693903236524306,-0.456740609617623,0.647857498205776,0.958680738359908
"hsa-miR-3615","hsa-mir-3615",165.120475564707,-0.0916772212572523,0.325027371503941,-0.282060002617781,0.777897501791264,0.999999765622576,165.120475564707,-0.763120175215384,0.325917706210849,-2.34145049708251,0.0192089731392081,0.772031139035676,165.120475564707,0.671442953958132,0.314560339273483,2.13454421974784,0.0327982579441286,0.686450434249488
"hsa-miR-362-5p","hsa-mir-362",348.641287725045,-0.233092561568999,0.348879668039037,-0.668117356563519,0.504058683471691,0.999999765622576,348.641287725045,0.151337192411412,0.350734173557988,0.431486874735321,0.666114394150603,0.949810705021192,348.641287725045,-0.384429753980411,0.346649928163055,-1.10898552905393,0.267436424723623,0.957959527950537
"hsa-miR-362-3p","hsa-mir-362",27.0468437988434,-0.10100420211629,0.426623233719597,-0.236752699180646,0.812848648912811,0.999999765622576,27.0468437988434,0.290777419942912,0.444726892674252,0.653833678000438,0.513218966434359,0.949810705021192,27.0468437988434,-0.391781622059202,0.405668245253726,-0.965768523030837,0.334160022529417,0.957959527950537
"hsa-miR-3620-3p","hsa-mir-3620",23.7999123165282,1.01563312516616,0.435623841328031,2.33144522593146,0.0197298951240359,0.499341836857399,23.7999123165282,0.319018551046259,0.433363383009019,0.736145607944959,0.461642089557235,0.949810705021192,23.7999123165282,0.696614574119905,0.421431025929352,1.65297410788328,0.0983361332191525,0.952119013076541
"hsa-miR-363-3p","hsa-mir-363",12.978268244506,0.366061033786141,0.620225164224895,0.590206677995101,0.55505209557172,0.999999765622576,12.978268244506,0.0218566688949459,0.627350084482538,0.0348396683694943,0.972207589034476,0.99958590982298,12.978268244506,0.344204364891195,0.582684341413798,0.59072183758368,0.554706813613418,0.957959527950537
"hsa-miR-3646","hsa-mir-3646",12.8062886104235,-0.411535533362143,0.789894062173702,-0.521000920338156,0.602366130241268,0.999999765622576,12.8062886104235,-0.170815100241851,0.807022553858526,-0.211660875430496,0.83237161337369,0.980831326628045,12.8062886104235,-0.240720433120292,0.761432607958209,-0.3161414819964,0.751895122031906,0.977075481406779
"hsa-miR-365a-3p","hsa-mir-365a",298.801381065933,0.501429892699991,0.230141809659221,2.17878660745075,0.0293475243124907,0.543652170803989,298.801381065933,0.460825738623847,0.232398202722563,1.98291438240587,0.0473769938623379,0.878363041892466,298.801381065933,0.0406041540761447,0.227822576958019,0.178227086262951,0.858544638496325,0.982339093784102
"hsa-miR-365b-5p","hsa-mir-365b",6.53915854825866,2.22496011752554,1.20513499605319,1.8462330982108,0.0648583670616722,0.638449550763335,6.53915854825866,0.142302203495996,1.20028762270271,0.118556753235171,0.905626529538529,0.99410751050234,6.53915854825866,2.08265791402954,1.09849123242123,1.895925841337,0.0579698513439193,0.864079835594042
"hsa-miR-365b-3p","hsa-mir-365b",298.588208027068,0.484083762243529,0.232423633248348,2.08276480097133,0.0372726674803137,0.561969398319408,298.588208027068,0.432781570394868,0.234693783516799,1.84402656052409,0.0651792694529787,0.878363041892466,298.588208027068,0.0513021918486609,0.230163063065616,0.222894982215437,0.823617241769841,0.977075481406779
"hsa-miR-3660","hsa-mir-3660",4.94428515389574,-0.267659377716339,0.894955449602241,-0.299075644307545,0.764882329288364,0.999999765622576,4.94428515389574,-0.209578576533378,0.921974274159135,-0.227314993929217,0.820178814791665,0.97867510928294,4.94428515389574,-0.0580808011829608,0.75227571019116,-0.0772068011716102,0.938459031246559,NA
"hsa-miR-3661","hsa-mir-3661",14.0184241970051,-0.0313515286281447,0.524410656855297,-0.0597843087631907,0.952327423014355,0.999999765622576,14.0184241970051,0.400675613357862,0.549889669004648,0.728647283159771,0.466217447425216,0.949810705021192,14.0184241970051,-0.432027141986007,0.495790813011317,-0.871389970624861,0.383541260086578,0.957959527950537
"hsa-miR-3664-3p","hsa-mir-3664",26.1667084794478,0.322677267615234,0.41743520352878,0.7729996533294,0.439522585805956,0.999999765622576,26.1667084794478,0.0285691680693673,0.423074286212528,0.0675275453990031,0.94616173401063,0.997046856667878,26.1667084794478,0.294108099545867,0.388429277560819,0.757172840813517,0.448946319171911,0.957959527950537
"hsa-miR-3677-3p","hsa-mir-3677",8.12457737093964,-0.641531711508981,0.700993004220648,-0.915175626070941,0.360099438166281,0.999999765622576,8.12457737093964,-0.0936313170265585,0.732557384752481,-0.127814310490085,0.898295924820987,0.99410751050234,8.12457737093964,-0.547900394482423,0.620474715346737,-0.883034200960537,0.377217793106229,0.957959527950537
"hsa-miR-3691-5p","hsa-mir-3691",10.5624243433975,1.66071843649676,0.972648108599908,1.70741959174454,0.0877440914331113,0.748845579135599,10.5624243433975,0.727119316436108,0.985741582115636,0.737636850903192,0.460735155707557,0.949810705021192,10.5624243433975,0.933599120060648,0.967579033463551,0.964881511248473,0.334604162923958,0.957959527950537
"hsa-miR-371a-5p","hsa-mir-371a",1169.6742452892,0.124387123016012,0.217091843298521,0.57297004404246,0.566664976934612,0.999999765622576,1169.6742452892,-0.010563575994336,0.217580125628268,-0.0485502798742919,0.961277694112284,0.997046856667878,1169.6742452892,0.134950699010348,0.216026389262877,0.624695434066301,0.532170970424314,0.957959527950537
"hsa-miR-371a-3p","hsa-mir-371a",141.919745911761,-0.36153836358626,0.307198606306163,-1.1768880332287,0.239240199042352,0.935260699519635,141.919745911761,-0.92756647580935,0.308607392168612,-3.00565216306472,0.00265011962829447,0.333915073165103,141.919745911761,0.56602811222309,0.29271885767654,1.93369199619029,0.0531510085064163,0.846253005671936
"hsa-miR-372-5p","hsa-mir-372",12.7526431136681,0.539701740309399,0.645966848143734,0.835494486846034,0.403439349780863,0.999999765622576,12.7526431136681,0.609916317036523,0.665231657898675,0.916848002939485,0.35922229434213,0.931978044720089,12.7526431136681,-0.0702145767271238,0.630944096196574,-0.111284941329014,0.911390396308074,0.992167170291506
"hsa-miR-372-3p","hsa-mir-372",1256.88138286276,-0.238714036105566,0.155912368511962,-1.53107824853069,0.12575005491698,0.837064709298245,1256.88138286276,-0.289413083292918,0.156501277940342,-1.84926977659085,0.064418867620053,0.878363041892466,1256.88138286276,0.0506990471873518,0.153583503352605,0.330107375340659,0.741318830603571,0.973969168629416
"hsa-miR-373-3p","hsa-mir-373",1250.74190774486,0.368108149035889,0.309958011670276,1.18760649886821,0.234988476236691,0.935260699519635,1250.74190774486,-0.514149311603331,0.30990724000704,-1.65904259478304,0.0971072094647997,0.878363041892466,1250.74190774486,0.88225746063922,0.308753994045522,2.85747707771885,0.00427023475956665,0.211020767701919
"hsa-miR-374a-5p","hsa-mir-374a",683.756020118932,0.0091948771090093,0.16775839444433,0.0548102355143878,0.956289645900893,0.999999765622576,683.756020118932,0.100643168860697,0.16901812781641,0.595457837339301,0.551537474419898,0.949810705021192,683.756020118932,-0.0914482917516878,0.164882672343829,-0.554626453172662,0.579150191297408,0.957959527950537
"hsa-miR-374a-3p","hsa-mir-374a",965.609447539188,-0.125002677663196,0.170087326686099,-0.734932343865291,0.462380699098077,0.999999765622576,965.609447539188,-0.230552353531304,0.170859311777433,-1.349369555179,0.177218294619203,0.878363041892466,965.609447539188,0.105549675868108,0.167752715461727,0.629198016721162,0.529219427107275,0.957959527950537
"hsa-miR-374b-5p","hsa-mir-374b",461.67280981686,0.0541205456583494,0.1678655240047,0.322404174289143,0.747146522298158,0.999999765622576,461.67280981686,-0.116611085768707,0.16915461482611,-0.689375728167882,0.490586853540266,0.949810705021192,461.67280981686,0.170731631427057,0.163264103278683,1.04573894688673,0.295681575934964,0.957959527950537
"hsa-miR-374b-3p","hsa-mir-374b",57.5325367269507,0.0807554824819826,0.304462008414882,0.265239932241199,0.790824634694825,0.999999765622576,57.5325367269507,-0.156088709773098,0.310892189541085,-0.50206700272369,0.615620390349456,0.949810705021192,57.5325367269507,0.236844192255081,0.285707513077366,0.828974323090153,0.407118936870617,0.957959527950537
"hsa-miR-375-3p","hsa-mir-375",3785.94325051094,-0.260116672642116,0.204310327470944,-1.27314500378894,0.202966591792661,0.928186521980538,3785.94325051094,-0.284401181241227,0.204487266829171,-1.39080142079857,0.164285652157259,0.878363041892466,3785.94325051094,0.0242845085991114,0.203757070415685,0.119183636423357,0.905129870480799,0.992167170291506
"hsa-miR-378a-5p","hsa-mir-378a",106.167019205532,-0.37029715885359,0.305847964156533,-1.2107229808601,0.226001591782907,0.935260699519635,106.167019205532,-0.257559126118715,0.310336432901921,-0.829935189079503,0.406575428020911,0.948758636864511,106.167019205532,-0.112738032734876,0.292322112350505,-0.385663718110037,0.699745736642336,0.971966550624695
"hsa-miR-378a-3p","hsa-mir-378a",24649.6507756754,-0.113175239058343,0.157590935294575,-0.718158305531925,0.472659682986922,0.999999765622576,24649.6507756754,-0.190937382260753,0.157625859307739,-1.21133285553089,0.225767861497619,0.878363041892466,24649.6507756754,0.0777621432024102,0.157493216655772,0.493749158558191,0.621483343090509,0.957959527950537
"hsa-miR-378c","hsa-mir-378c",1426.52189835741,-0.121191908111834,0.192087825307016,-0.630919257470546,0.528093319572749,0.999999765622576,1426.52189835741,0.201640615719751,0.192848370481687,1.04559149354544,0.295749678342573,0.892609828320021,1426.52189835741,-0.322832523831586,0.191120726252373,-1.68915496587894,0.0911897366307438,0.952119013076541
"hsa-miR-378d","hsa-mir-378d-1",402.333360680088,-0.189691141578736,0.322944469729811,-0.587380058675224,0.556948483574122,0.999999765622576,402.333360680088,0.289467520016626,0.324724495733975,0.891424958139798,0.372701233188868,0.931978044720089,402.333360680088,-0.479158661595361,0.320938654402893,-1.49299143316606,0.135439429395489,0.952119013076541
"hsa-miR-378d","hsa-mir-378d-2",504.995078686576,-0.162435805635567,0.357843922768739,-0.453929200134951,0.649879785917919,0.999999765622576,504.995078686576,0.288257941453369,0.359087029227507,0.802752307911233,0.422117912760887,0.948758636864511,504.995078686576,-0.450693747088936,0.356329509032509,-1.26482296768696,0.20593479615803,0.952119013076541
"hsa-miR-378f","hsa-mir-378f",7.69529413187767,-0.325341467318033,0.771544711351561,-0.421675455137413,0.673261922370916,0.999999765622576,7.69529413187767,-0.43468404185916,0.787869966383889,-0.551720538167285,0.581139836358883,0.949810705021192,7.69529413187767,0.109342574541126,0.675186143577991,0.161944340210673,0.871349685211531,0.982339093784102
"hsa-miR-378g","hsa-mir-378g",20.9935635271749,0.256738751322862,0.466284798828477,0.550605020725335,0.581904466358563,0.999999765622576,20.9935635271749,0.204120410110465,0.47700953052535,0.4279168382352,0.66871166752212,0.949810705021192,20.9935635271749,0.0526183412123975,0.439105227105919,0.119830824058273,0.904617163804183,0.992167170291506
"hsa-miR-378i","hsa-mir-378i",9.74236129808664,-0.810102476392222,0.740396538487429,-1.09414676363452,0.27389061554586,0.95861715441051,9.74236129808664,-0.857264369596794,0.751626385316023,-1.14054587005531,0.254058953912635,0.878363041892466,9.74236129808664,0.047161893204572,0.624166276427192,0.0755598227359105,0.939769301855841,0.998715405018841
"hsa-miR-381-3p","hsa-mir-381",7.33107258449727,-0.265406625762896,0.877348497838753,-0.302509922130938,0.762263370802919,0.999999765622576,7.33107258449727,-0.494534436225434,0.887270693447785,-0.557365908597472,0.5772774529712,0.949810705021192,7.33107258449727,0.229127810462538,0.744323330935446,0.307833707395113,0.758208871415575,0.977075481406779
"hsa-miR-3909","hsa-mir-3909",106.312810953922,-0.0184745043040344,0.24319156499095,-0.0759668794627888,0.939445448388688,0.999999765622576,106.312810953922,-0.0546934619636705,0.248615433067482,-0.219992223688,0.825877210958997,0.979854318086945,106.312810953922,0.0362189576596361,0.229219299618375,0.158010070355928,0.874448863409588,0.982946540651747
"hsa-miR-3912-3p","hsa-mir-3912",41.755603726089,-0.178913976232844,0.394571275569797,-0.453438928047855,0.650232710554903,0.999999765622576,41.755603726089,-0.0127841029704359,0.405048321319566,-0.0315619206340317,0.974821411181701,0.99958590982298,41.755603726089,-0.166129873262408,0.377028623894742,-0.44062933881855,0.659481359376451,0.962852180892152
"hsa-miR-3913-5p","hsa-mir-3913-1",20.395277662939,0.516721117790286,0.470658134329868,1.09786930279236,0.272261564012862,0.958239024179348,20.395277662939,0.530806548713852,0.483234234486901,1.09844566223141,0.272009932639058,0.879819249405638,20.395277662939,-0.014085430923566,0.456289342762777,-0.0308695154663935,0.975373601465287,0.999999390127491
"hsa-miR-3913-5p","hsa-mir-3913-2",20.395277662939,0.516721117790286,0.470658134329868,1.09786930279236,0.272261564012862,0.958239024179348,20.395277662939,0.530806548713852,0.483234234486901,1.09844566223141,0.272009932639058,0.879819249405638,20.395277662939,-0.014085430923566,0.456289342762777,-0.0308695154663935,0.975373601465287,0.999999390127491
"hsa-miR-3928-3p","hsa-mir-3928",6.83427147883637,0.850360553181853,0.719937951426792,1.18115811438553,0.237539917122056,0.935260699519635,6.83427147883637,0.529862645718755,0.741707639968218,0.714382078822134,0.474990950577816,0.949810705021192,6.83427147883637,0.320497907463098,0.691277274998291,0.463631481975001,0.642911794909979,0.957959527950537
"hsa-miR-3934-5p","hsa-mir-3934",12.755042429205,-0.524835308258203,0.571248158267536,-0.918751860574759,0.358225377152119,0.999999765622576,12.755042429205,-0.404379971738713,0.587864639658341,-0.687879393415691,0.49152873416188,0.949810705021192,12.755042429205,-0.12045533651949,0.500745750774505,-0.240551889523138,0.809902441861765,0.977075481406779
"hsa-miR-421","hsa-mir-421",3841.61309931555,0.194487265698399,0.16939513773625,1.14812779337987,0.250915812025365,0.952270852867348,3841.61309931555,-0.211742497857308,0.169546046894195,-1.2488790021123,0.211709332764062,0.878363041892466,3841.61309931555,0.406229763555707,0.168817934309162,2.40631876712675,0.0161141972023335,0.530873274499098
"hsa-miR-422a","hsa-mir-422a",12.6814370759716,0.0727228713188379,0.576521541703443,0.126140770219902,0.899620495232963,0.999999765622576,12.6814370759716,-0.518569613896487,0.579015933134201,-0.895605084802211,0.370463719023923,0.931978044720089,12.6814370759716,0.591292485215325,0.509616634925245,1.16026919981146,0.245939220456459,0.952119013076541
"hsa-miR-423-5p","hsa-mir-423",10878.1933454346,0.377461993051675,0.25453705281045,1.48293534824875,0.138091588732491,0.855910452043001,10878.1933454346,-0.425075635942027,0.254541134847121,-1.66996833811294,0.0949256281056755,0.878363041892466,10878.1933454346,0.802537628993702,0.254400577959135,3.15462187795272,0.00160706238906743,0.0995340528188599
"hsa-miR-423-3p","hsa-mir-423",26162.594170937,0.0805546195290861,0.228886322688564,0.35194160394937,0.724882057279385,0.999999765622576,26162.594170937,-0.170608258314977,0.228906369949551,-0.745318963175109,0.456078919962182,0.949810705021192,26162.594170937,0.251162877844064,0.228832120701632,1.09758576319602,0.272385412329359,0.957959527950537
"hsa-miR-424-5p","hsa-mir-424",847.852377091651,-0.0712332769818503,0.14934971278515,-0.476956236831364,0.633393285126143,0.999999765622576,847.852377091651,-0.0999484707184657,0.150384257177757,-0.664620569959823,0.506293209192408,0.949810705021192,847.852377091651,0.0287151937366154,0.146533914153272,0.195962783786556,0.844639295420994,0.977075481406779
"hsa-miR-424-3p","hsa-mir-424",305.585915858657,0.0208420154257425,0.205155238018854,0.101591436938243,0.919080976615335,0.999999765622576,305.585915858657,0.224103501877929,0.208149367553626,1.07664752726281,0.281637762819578,0.892609828320021,305.585915858657,-0.203261486452187,0.201443018065683,-1.00902720979841,0.312961584924355,0.957959527950537
"hsa-miR-425-5p","hsa-mir-425",3305.93432900434,0.0159546459216712,0.241170774662418,0.0661549723178686,0.947254445084525,0.999999765622576,3305.93432900434,-0.311731073194271,0.241309610762488,-1.2918303262322,0.196415910613399,0.878363041892466,3305.93432900434,0.327685719115942,0.240659695778507,1.361614449216,0.173319592797947,0.952119013076541
"hsa-miR-425-3p","hsa-mir-425",94.7483994448276,0.0263126058093543,0.303008429221132,0.086837867438175,0.930800387435515,0.999999765622576,94.7483994448276,0.25979459428729,0.309564212509484,0.839226834979611,0.401342031336088,0.948758636864511,94.7483994448276,-0.233481988477936,0.294644355527283,-0.792419688678937,0.428116002989255,0.957959527950537
"hsa-miR-4286","hsa-mir-4286",41.8899768291471,0.0229325587523454,0.385675153551001,0.0594608144735278,0.95258507574684,0.999999765622576,41.8899768291471,0.62660311313692,0.402132819180905,1.55819938898107,0.119185989793783,0.878363041892466,41.8899768291471,-0.603670554384575,0.381001163638695,-1.58443231149036,0.113095373811183,0.952119013076541
"hsa-miR-429","hsa-mir-429",10674.717329022,-0.155064005269358,0.19024779803899,-0.815063337750582,0.415036056005057,0.999999765622576,10674.717329022,0.125779179201267,0.190345337493892,0.660794642292211,0.508744019199498,0.949810705021192,10674.717329022,-0.280843184470624,0.190099239126195,-1.47735038689024,0.139581737940437,0.952119013076541
"hsa-miR-4326","hsa-mir-4326",141.643492596382,0.0704980487731536,0.236122681473558,0.298565340412028,0.765271714149965,0.999999765622576,141.643492596382,-0.0471644061775736,0.239817562262401,-0.196667857569029,0.844087464758593,0.985128405312649,141.643492596382,0.117662454950727,0.225198947789421,0.52248225893467,0.601334595664591,0.957959527950537
"hsa-miR-4424","hsa-mir-4424",3.27485739054895,-0.232651592105168,1.43066181330634,-0.162618160309666,0.870819087469239,0.999999765622576,3.27485739054895,1.01318316474516,1.50015288434308,0.675386605805068,0.499430173040384,0.949810705021192,3.27485739054895,-1.24583475685032,1.27373985200837,-0.97809199805278,0.32802882514224,NA
"hsa-miR-4454","hsa-mir-4454",27.1950924762506,-1.63905635956723,0.504818625265831,-3.24682227939614,0.00116701237808439,0.0735217798193166,27.1950924762506,-0.699025735453165,0.524736558529455,-1.33214605327318,0.182812199564401,0.878363041892466,27.1950924762506,-0.940030624114066,0.440244606935288,-2.13524620019307,0.0327409049248069,0.686450434249488
"hsa-miR-4473","hsa-mir-4473",10.4000081170276,0.875861870966592,0.784683507669461,1.11619762924282,0.264337549083159,0.956182342259731,10.4000081170276,-0.198980575464358,0.778780332609278,-0.255502825549896,0.798334761545063,0.974353089730823,10.4000081170276,1.07484244643095,0.739410594928172,1.45364761311726,0.14604402914941,0.952119013076541
"hsa-miR-4482-3p","hsa-mir-4482",5.34613131018822,-0.314419631116295,0.86676309341244,-0.362751521731765,0.716790508607739,0.999999765622576,5.34613131018822,-0.123789401633378,0.900013050595705,-0.13754178514572,0.890602566796713,0.99410751050234,5.34613131018822,-0.190630229482917,0.75645741733866,-0.252003913390901,0.801038038954715,0.977075481406779
"hsa-miR-4485-3p","hsa-mir-4485",24.3353877032666,2.71243277991406,0.510055678242916,5.31791507401326,1.0496303702643e-07,2.20422377755502e-05,24.3353877032666,1.89838251376279,0.512636750468937,3.70317288416454,0.000212919674992463,0.0335348488113129,24.3353877032666,0.814050266151275,0.534672791029353,1.5225204644958,0.127878721686412,0.952119013076541
"hsa-miR-449a","hsa-mir-449a",6.61298023609311,-0.871969782011103,0.844186992600797,-1.03291070539326,0.301645688419125,0.989774915125254,6.61298023609311,-0.728244311517983,0.865910641399444,-0.841015546755527,0.400339224922498,0.948758636864511,6.61298023609311,-0.143725470493121,0.701943256568326,-0.204753687920258,0.837764572013932,0.977075481406779
"hsa-miR-449b-5p","hsa-mir-449b",5.74050856851563,1.17635285773833,0.88100108981136,1.33524563288589,0.181795966058226,0.90541444250353,5.74050856851563,0.938073953778263,0.923798543630907,1.0154529472316,0.309889964950393,0.892609828320021,5.74050856851563,0.238278903960067,0.877221653239911,0.2716290724015,0.78590724309564,0.977075481406779
"hsa-miR-449c-5p","hsa-mir-449c",6.38072553316602,-0.719863271203056,0.853826970745592,-0.843102052134106,0.399171371149094,0.999999765622576,6.38072553316602,-0.0520365395846111,0.885372632305027,-0.0587736029846962,0.953132433871142,0.997046856667878,6.38072553316602,-0.667826731618445,0.717529502311816,-0.930730693953024,0.351992888139416,0.957959527950537
"hsa-miR-450a-5p","hsa-mir-450a-1",256.435998948889,0.0216725960788305,0.201079416092513,0.107781276174282,0.914169195804712,0.999999765622576,256.435998948889,-0.100014448226075,0.203575306378016,-0.491289685402017,0.623221574089442,0.949810705021192,256.435998948889,0.121687044304905,0.19529684689446,0.623087603511928,0.533226955504455,0.957959527950537
"hsa-miR-450a-5p","hsa-mir-450a-2",255.866876099219,0.0299128174581426,0.20052902111867,0.149169518163861,0.881419871834852,0.999999765622576,255.866876099219,-0.0752353635879927,0.203079837528571,-0.370471852368938,0.711030945486089,0.949810705021192,255.866876099219,0.105148181046135,0.194780045034029,0.539830355967756,0.589314030422025,0.957959527950537
"hsa-miR-450b-5p","hsa-mir-450b",653.082948057533,0.257547492938969,0.214303232851594,1.20179005007042,0.22944488142857,0.935260699519635,653.082948057533,0.258689268141146,0.215379619940109,1.20108517330042,0.229718163771067,0.878363041892466,653.082948057533,-0.00114177520217678,0.212580047699458,-0.00537103653204086,0.995714553480037,0.999999390127491
"hsa-miR-451a","hsa-mir-451a",41.7038756662581,-0.0380173559548418,0.372613942618246,-0.102028806779761,0.918733809888466,0.999999765622576,41.7038756662581,-0.0545671004686504,0.381697092944126,-0.142959172279151,0.886322425720876,0.99410751050234,41.7038756662581,0.0165497445138086,0.35223727650016,0.0469846481844494,0.962525462989652,0.999999390127491
"hsa-miR-452-5p","hsa-mir-452",1775.44966775701,-0.0564039794144369,0.139258842265122,-0.405029788392571,0.685455614836964,0.999999765622576,1775.44966775701,-0.0338235341683438,0.139910121445771,-0.241751874838117,0.808972431178104,0.974353089730823,1775.44966775701,-0.0225804452460931,0.137978539824444,-0.163651864085699,0.870005213424031,0.982339093784102
"hsa-miR-4521","hsa-mir-4521",2.66283425806818,-3.40125381429677,1.50096594740874,-2.26604329043485,0.0234487328396357,0.523256102624273,2.66283425806818,0.511750909508107,1.80541237735651,0.283453750470801,0.776829030141094,0.966539810149098,2.66283425806818,-3.91300472380488,1.47953989443085,-2.64474431445469,0.00817526654159931,NA
"hsa-miR-454-5p","hsa-mir-454",115.922589854922,-0.229136569086479,0.240958514963906,-0.950937837248881,0.341635932812632,0.999999765622576,115.922589854922,-0.0549807515545623,0.246855253632126,-0.222724656435698,0.823749810269847,0.979174302773591,115.922589854922,-0.174155817531917,0.226952307144413,-0.767367469065205,0.442863064393369,0.957959527950537
"hsa-miR-454-3p","hsa-mir-454",2785.48028888221,-0.272288245627042,0.182342290026777,-1.49328082688364,0.135363692229376,0.855910452043001,2785.48028888221,-0.120132055368208,0.182727707482303,-0.657437544767768,0.51089961711065,0.949810705021192,2785.48028888221,-0.152156190258833,0.181640830292154,-0.8376761437068,0.402212615344567,0.957959527950537
"hsa-miR-455-5p","hsa-mir-455",1076.37001097999,-0.0946283715597204,0.191567265719037,-0.493969422200282,0.621327774715056,0.999999765622576,1076.37001097999,0.379056475092359,0.192623035927194,1.96786678845427,0.0490833670123601,0.878363041892466,1076.37001097999,-0.47368484665208,0.190535440887415,-2.48607211574866,0.0129161788669885,0.450546709889659
"hsa-miR-455-3p","hsa-mir-455",388.244161115404,-0.00761458235055975,0.204421576050449,-0.0372494063380107,0.970286145362051,0.999999765622576,388.244161115404,-0.105329413744033,0.206037930148799,-0.511213705495704,0.609201422757367,0.949810705021192,388.244161115404,0.097714831393473,0.200155284865384,0.488195110407362,0.625411647606317,0.957959527950537
"hsa-miR-4645-3p","hsa-mir-4645",13.5124373979348,0.397035281959272,0.601232498176699,0.66036896402527,0.509017083773706,0.999999765622576,13.5124373979348,0.868151801525551,0.629962921661853,1.37809983996415,0.168172464981149,0.878363041892466,13.5124373979348,-0.471116519566279,0.597084032258861,-0.789028837003014,0.430095152395441,0.957959527950537
"hsa-miR-4662a-5p","hsa-mir-4662a",15.1691027230423,0.222945824145317,1.38843296987551,0.160573703579876,0.872429167605013,0.999999765622576,15.1691027230423,0.605298876344217,1.40805829586831,0.429881971591911,0.667281500443976,0.949810705021192,15.1691027230423,-0.382353052198901,1.37689689242744,-0.277691854997813,0.781248913559743,0.977075481406779
"hsa-miR-4677-3p","hsa-mir-4677",71.4854670415955,0.149741791413273,0.337378604393042,0.443839026729821,0.657158970197351,0.999999765622576,71.4854670415955,-0.325569509517632,0.340174095229914,-0.957067319595833,0.338533277344716,0.919292951410221,71.4854670415955,0.475311300930905,0.321553404803768,1.47817219108897,0.139361695237301,0.952119013076541
"hsa-miR-4713-5p","hsa-mir-4713",14.3548610522873,0.69395642281095,0.525720427742778,1.32001038230625,0.186831551627713,0.90541444250353,14.3548610522873,0.432318283200303,0.535849758641357,0.806790105301984,0.41978742076226,0.948758636864511,14.3548610522873,0.261638139610647,0.506323715085981,0.516740835586216,0.605337085852439,0.957959527950537
"hsa-miR-4728-3p","hsa-mir-4728",44.4559743032283,0.336451913851439,0.380853153958354,0.883416378083163,0.377011344941437,0.999999765622576,44.4559743032283,-0.299589281085841,0.383216447403125,-0.781775633890494,0.434346443183612,0.949810705021192,44.4559743032283,0.63604119493728,0.358860240113883,1.77239249111419,0.0763294273850687,0.905267008786915
"hsa-miR-4745-5p","hsa-mir-4745",9.8212555859482,-0.256533353318026,0.675469842232834,-0.379785058160448,0.704104974661773,0.999999765622576,9.8212555859482,-0.755480240822343,0.682146251125918,-1.10750479032229,0.268075742342126,0.879819249405638,9.8212555859482,0.498946887504317,0.581081892744949,0.858651583767931,0.390532769658713,0.957959527950537
"hsa-miR-4746-5p","hsa-mir-4746",19.2973948347699,-0.164669571215406,0.480153276688043,-0.34295209303006,0.731634501017853,0.999999765622576,19.2973948347699,0.370616592707116,0.504093057358074,0.735214634078673,0.46220878794423,0.949810705021192,19.2973948347699,-0.535286163922522,0.45736447481923,-1.17037110093452,0.241851660194333,0.952119013076541
"hsa-miR-4758-3p","hsa-mir-4758",9.35682617792247,-0.112979206250161,0.690639443233913,-0.163586379777466,0.870056767618988,0.999999765622576,9.35682617792247,-0.328150069541714,0.704139664029124,-0.466029803894333,0.641194167391905,0.949810705021192,9.35682617792247,0.215170863291553,0.618936066692599,0.347646348097565,0.728105794078153,0.973969168629416
"hsa-miR-4775","hsa-mir-4775",10.6630829591486,-0.670943345151753,0.719293545406179,-0.932780989676303,0.350933058489173,0.999999765622576,10.6630829591486,-0.670247093794577,0.73322127437055,-0.914112993202449,0.360657475841698,0.931978044720089,10.6630829591486,-0.000696251357175486,0.635637308479494,-0.00109535948863824,0.999126029750253,0.999999390127491
