"UI92"	"UI93"	"UI96"	"N92"	"N93"	"WT96"	"WT91"	"WT94"	"N95"
"hsa-miR-138-5p_hsa-mir-138-2"	1.79488153525372	1.71104111688099	1.77629964247692	1.90111615633088	0.909320248305436	0.520721851593711	0.564008761607169	0.515937112599257	0.699799453765013
"hsa-miR-139-5p_hsa-mir-139"	1.79099855230831	1.54487634645173	1.89973892052238	1.8053706643391	0.883835754467632	0.510007942910326	0.632508051775415	0.495336521734607	0.746166633834045
"hsa-miR-140-5p_hsa-mir-140"	1.99584183135194	1.512796886839	1.82915804311076	2.00293587067033	0.921475628139717	0.482677709977947	0.554329884726766	0.504727856619242	0.72645433117893
"hsa-miR-140-3p_hsa-mir-140"	1.94327976494144	1.76513711866273	1.86294737752993	1.54805178998445	0.934876764591909	0.513694265190878	0.595274683467343	0.470990136932434	0.750778524867215
"hsa-miR-141-5p_hsa-mir-141"	1.75421739497647	1.6783008639327	1.81305457874234	1.61291592425015	1.00730849833466	0.52018176338871	0.592430048946045	0.531192888717662	0.704396532916394
"hsa-miR-141-3p_hsa-mir-141"	1.82490085338758	1.60540444790386	1.74352532177467	1.84949898755206	0.993122584230836	0.442800303674811	0.594092054971928	0.538394421879531	0.752538706352663
"hsa-miR-142-5p_hsa-mir-142"	1.89733999018481	1.62634385591841	1.84845865635065	1.46871775965019	1.00928911972794	0.539896514620047	0.582883278665283	0.530297236288186	0.708707946960383
"hsa-miR-142-3p_hsa-mir-142"	1.79382005261957	1.62525545462892	1.74929520609369	1.80407526659211	0.86132809640146	0.544829583288063	0.598873551791597	0.557924853050652	0.693172936583388
"hsa-miR-143-3p_hsa-mir-143"	1.94321450423612	1.89658266437802	1.72507457737674	1.55025370437426	1.00640044902458	0.50970207024312	0.52150273622105	0.535715724063489	0.707976141914778
"hsa-miR-144-5p_hsa-mir-144"	1.76355008615515	1.70108300239609	1.76460878116499	1.63592401613829	0.893447155561151	0.585361929505582	0.596456411330298	0.507307550326078	0.729678837841185
"hsa-miR-144-3p_hsa-mir-144"	1.6945639141359	1.62371745665641	1.52286544071502	1.93813844753252	0.816901329125276	0.547593198644416	0.816901329125276	0.457823821817462	0.736020009409902
"hsa-miR-1468-5p_hsa-mir-1468"	1.8384252476693	1.65127648914888	1.79729471163128	1.96351486772286	0.91437749022009	0.537613389653967	0.5718751386053	0.469502256055667	0.707206483167135
"hsa-miR-146a-5p_hsa-mir-146a"	1.67776292670719	1.84635215102569	1.66356422927392	1.58420483118923	1.00519304828909	0.541883299759646	0.57474832610151	0.558307729073512	0.700805278757501
"hsa-miR-146b-5p_hsa-mir-146b"	1.8113705866499	2.01169952205463	1.70936874976381	1.32323872445808	1.04197237137885	0.538984969667045	0.562283642377846	0.524646778933305	0.732318989236663
"hsa-miR-146b-3p_hsa-mir-146b"	1.64323880377539	1.75678898572862	1.70470706002702	1.49398886456724	1.02395881642222	0.545943644136664	0.570553100160709	0.544485083582806	0.783195598034038
"hsa-miR-147b-3p_hsa-mir-147b"	1.79404947683514	1.57688511954825	1.85552046361311	1.69837850579312	0.874628588575342	0.564339067129545	0.606543197441138	0.462499934272825	0.810080353256129
"hsa-miR-148a-5p_hsa-mir-148a"	1.80466246703971	1.71230910185856	1.808234625648	1.73332117796277	0.891221820248063	0.549320866188704	0.594853518977923	0.489382674242495	0.724465138704766
"hsa-miR-148a-3p_hsa-mir-148a"	1.86752327027029	1.62411056565231	1.77614403440184	1.36362813588269	1.01620058972013	0.591636576599893	0.556079236274481	0.537414967382525	0.757640804495031
"hsa-miR-148b-5p_hsa-mir-148b"	1.85177808619732	1.73600590640342	1.68495123158495	1.76600091919728	0.96841621669247	0.530038505432504	0.568958022516089	0.526660517715963	0.679674754831518
"hsa-miR-148b-3p_hsa-mir-148b"	1.82670631426648	1.58849429856917	1.76157794311577	1.88167218122351	0.962354318377505	0.502563098095726	0.590704717207197	0.51553499436481	0.705903924348339
"hsa-miR-149-5p_hsa-mir-149"	1.94865863916991	1.65767483355972	1.71911124534077	1.94482525645664	0.878738054207132	0.547506415149011	0.572974434740202	0.477602280531979	0.703282868674926
"hsa-miR-150-5p_hsa-mir-150"	1.92821597908636	1.67125525117038	1.66908586393365	1.80795302820779	0.885937071472112	0.549238897040905	0.582344928600048	0.491280004303275	0.738689912778686
"hsa-miR-151a-5p_hsa-mir-151a"	1.7294745414997	1.52235076202886	1.94582714597057	1.53138008108645	1.01733064090502	0.626469867692	0.536198974431111	0.494077577255366	0.754919094137315
"hsa-miR-151a-3p_hsa-mir-151a"	1.71921035495866	1.78298490017306	1.76166229970238	1.66610163137004	0.934429145792616	0.584080537387395	0.534857479536005	0.524833148424337	0.725472116115336
"hsa-miR-151b_hsa-mir-151b"	1.76079247579844	1.61482148624869	1.70135147899345	1.67271056075793	1.01917316409868	0.533769873506795	0.585949553318807	0.520193858888045	0.745289459084839
"hsa-miR-152-5p_hsa-mir-152"	1.87027908230741	1.70178547128873	1.57916446641125	2.24531324876836	0.859317416195297	0.440138188782957	0.617256172196622	0.496225550197284	0.764886930899111
"hsa-miR-152-3p_hsa-mir-152"	1.90906572416338	1.7014922204168	1.94215428682566	1.69198808960108	0.964809785551497	0.496569171355187	0.498584742144002	0.509065909523393	0.770430860576897
"hsa-miR-153-3p_hsa-mir-153-1"	1.97242098908931	1.53922867104358	1.62387204791078	1.95913153356385	0.882685636001294	0.545782721496983	0.644121950595539	0.452107276976272	0.737983072722393
"hsa-miR-153-3p_hsa-mir-153-2"	1.98860887259325	1.55186129589933	1.52108592147223	1.97521034899405	0.889929937458856	0.550262022398224	0.649408332740246	0.45581777284478	0.744039783777076
"hsa-miR-155-5p_hsa-mir-155"	1.64819369977327	1.65197258042905	1.72468510301438	1.65412253770574	1.03578056210977	0.5252441613375	0.563747990795084	0.54834535594258	0.765496585230331
"hsa-miR-15a-5p_hsa-mir-15a"	1.84683091732384	1.66198476234832	1.82587216307556	1.40187670820936	0.951076062161288	0.529284419164401	0.579498867839739	0.538271544612497	0.8106012408405
"hsa-miR-15b-5p_hsa-mir-15b"	1.75322590768355	1.57541071771309	1.68927937615769	1.59437543592404	0.967840935525137	0.551499234943928	0.572142213055375	0.572157297806433	0.769321581189964
"hsa-miR-15b-3p_hsa-mir-15b"	1.77385394989831	1.76071915574875	1.93013896434454	2.10414028518777	0.893822741877674	0.494466313995821	0.536503832720226	0.486068703222399	0.684022179235403
"hsa-miR-16-5p_hsa-mir-16-1"	1.88094803919776	1.56722055600761	1.76330075057493	1.89377395324972	0.966031015726787	0.531566241758307	0.555030321218931	0.502604007737031	0.709165225940739
"hsa-miR-16-5p_hsa-mir-16-2"	1.80523724131454	1.60982514334684	1.83127054893197	1.57828008048661	1.00189646107326	0.541833096488694	0.574437160928159	0.520225240364429	0.733885158087854
"hsa-miR-16-2-3p_hsa-mir-16-2"	1.8515473074807	1.67009554069909	1.69020830844148	1.65805692958568	0.99586009650688	0.526750354228521	0.584083340424148	0.546374596579001	0.689311803597392
"hsa-miR-17-5p_hsa-mir-17"	2.02316423751844	1.70302668453048	1.92214811193845	1.61285518028797	0.948482750065932	0.485944982189831	0.524430808997036	0.502018680140235	0.771508243400142
"hsa-miR-17-3p_hsa-mir-17"	1.9750766585907	1.62909832850327	1.74814973219751	1.63619527251749	1.0342804208538	0.497569047282334	0.557846514006439	0.544222366085165	0.695460093711689
"hsa-miR-181a-5p_hsa-mir-181a-1"	1.71163304568022	1.52944273358913	1.61053127863738	1.56261345819631	1.0181361993939	0.441046837497796	0.608985405877663	0.659905342590692	0.841116731439168
"hsa-miR-181a-3p_hsa-mir-181a-1"	1.94925160211356	1.74877200894034	1.77836499742496	1.68560734421524	0.991752613509836	0.52737844621214	0.523739947440976	0.498573380684432	0.716557543885205
"hsa-miR-181a-5p_hsa-mir-181a-2"	1.65173279565273	1.7859477451891	1.88059330025527	1.69974266981223	0.982531032154461	0.352943475649304	0.583786737296876	0.641085222265375	0.817131540867665
"hsa-miR-181a-2-3p_hsa-mir-181a-2"	1.87158629848467	1.65864976710798	1.82118912713236	1.97712476533489	0.918625846991164	0.496269135730858	0.601392821211703	0.456110896918153	0.71542104483446
"hsa-miR-181b-5p_hsa-mir-181b-1"	1.83891187085807	1.71504327421682	1.70748805808903	1.69254117932286	0.959222547049532	0.518134194782211	0.588384433422718	0.502096344213015	0.747235016097366
"hsa-miR-181b-3p_hsa-mir-181b-1"	1.7388732566811	1.40265443715798	1.77916986463783	3.0879277109363	0.828468410251202	0.433959643464916	0.626402944336275	0.478411335497173	0.692653916767399
"hsa-miR-181b-5p_hsa-mir-181b-2"	1.8459281251818	1.7301195273991	1.70298942204186	1.68877006040964	0.970673318380708	0.523415491292978	0.565785100091417	0.508496277600286	0.744848050651484
"hsa-miR-181c-5p_hsa-mir-181c"	1.61123853751249	1.83969835452223	1.85172886905975	1.59633808877195	1.00685238533389	0.482586939762098	0.538401232154334	0.553852808018948	0.787679406292035
"hsa-miR-181c-3p_hsa-mir-181c"	1.9176895323374	1.53574365576869	1.84314911308578	1.92088094137689	0.913240469644119	0.590473567690896	0.532354531771208	0.491443045426105	0.679801774847404
"hsa-miR-181d-5p_hsa-mir-181d"	1.88563096853429	1.55080500337246	1.71147352196895	2.01312627118588	0.930644082782068	0.513548695540805	0.568622910405408	0.523887462221715	0.697135652460384
"hsa-miR-182-5p_hsa-mir-182"	1.85979176399767	1.96202325407393	1.89903429931123	1.43598008598331	1.0121542262142	0.478352846840508	0.520406147096689	0.540455973269084	0.737993452443186
"hsa-miR-182-3p_hsa-mir-182"	1.86954913896813	1.72884551599451	1.72683546423774	1.97407183031997	0.870553415855391	0.538281119727379	0.456004170209967	0.487892573721153	0.870553415855391
"hsa-miR-183-5p_hsa-mir-183"	1.94446626034078	1.74781451629698	1.87230357138949	1.38214375763551	1.01413992350815	0.449688997875965	0.638157899601004	0.479892671560615	0.814127367697898
"hsa-miR-183-3p_hsa-mir-183"	1.96367594423838	1.58120399103824	1.76410999210339	2.1065700817906	0.921016150837471	0.499469230204509	0.554753666023346	0.475210186992351	0.714625976980335
